subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean Dujardin is","French
Absolutely confident","[[[""French"", ""0.942908""], [""France"", ""0.022175""], [""Fran"", ""0.009840""], [""**"", ""0.005968""], [""Fr"", ""0.002337""]], [[""\n"", ""0.833760""], ["" Abs"", ""0.077552""], ["" Conf"", ""0.038995""], [""\n\n"", ""0.014346""], [""  "", ""0.003861""]], [[""Abs"", ""0.589548""], [""Conf"", ""0.278483""], [""Not"", ""0.102448""], [""Absolute"", ""0.005780""], [""Mod"", ""0.005430""]], [[""olutely"", ""0.999632""], [""initely"", ""0.000169""], [""ol"", ""0.000023""], [""ently"", ""0.000020""], [""ent"", ""0.000020""]], [["" confident"", ""0.991249""], ["" not"", ""0.006679""], ["" sure"", ""0.000243""], ["" confined"", ""0.000229""], ["" confidence"", ""0.000229""]], [["""", ""0.910067""], [""."", ""0.084649""], [""\n"", ""0.001550""], [""\n\n\n"", ""0.001456""], [""\n\n"", ""0.001207""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Maurice Biraud is","French
Absolutely confident","[[[""French"", ""0.595940""], [""Af"", ""0.059006""], [""Fran"", ""0.033621""], [""fran"", ""0.029670""], [""Port"", ""0.016906""]], [[""\n"", ""0.930694""], [""\n\n"", ""0.015043""], ["" Abs"", ""0.011716""], ["" Conf"", ""0.011006""], ["",\n"", ""0.004884""]], [[""Abs"", ""0.560816""], [""Conf"", ""0.264911""], [""Not"", ""0.141796""], [""Mod"", ""0.007060""], [""Absolute"", ""0.005853""]], [[""olutely"", ""0.999589""], [""initely"", ""0.000179""], [""ent"", ""0.000026""], [""ol"", ""0.000023""], [""ently"", ""0.000021""]], [["" confident"", ""0.986411""], ["" not"", ""0.010958""], ["" sure"", ""0.000481""], ["" confined"", ""0.000311""], ["" certain"", ""0.000292""]], [["""", ""0.910420""], [""."", ""0.084682""], [""\n"", ""0.001369""], [""\n\n\n"", ""0.001286""], [""\n\n"", ""0.001286""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Aleksey Khomyakov is","Russian
Absolutely confident","[[[""Russian"", ""0.668575""], [""R"", ""0.054880""], [""**"", ""0.033286""], [""Uk"", ""0.022877""], [""Russ"", ""0.017817""]], [[""\n"", ""0.907427""], [""\n\n"", ""0.024182""], ["" Abs"", ""0.016620""], ["",\n"", ""0.010731""], ["" Conf"", ""0.008357""]], [[""Abs"", ""0.606264""], [""Conf"", ""0.252729""], [""Not"", ""0.119381""], [""Absolute"", ""0.005944""], [""**"", ""0.002328""]], [[""olutely"", ""0.999556""], [""initely"", ""0.000216""], [""ently"", ""0.000026""], [""ol"", ""0.000021""], [""olut"", ""0.000018""]], [["" confident"", ""0.985107""], ["" not"", ""0.012401""], ["" sure"", ""0.000352""], ["" confined"", ""0.000310""], ["" conf"", ""0.000292""]], [["""", ""0.912529""], [""."", ""0.084878""], [""\n\n\n"", ""0.000734""], [""\n"", ""0.000734""], [""\n\n"", ""0.000418""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Serbia and Montenegro is","Montenegro
Absolutely confident","[[[""Mont"", ""0.536856""], [""Bos"", ""0.238229""], [""K"", ""0.022159""], [""**"", ""0.013440""], [""Ser"", ""0.012626""]], [[""enegro"", ""0.509081""], [""ene"", ""0.396473""], [""eneg"", ""0.019739""], [""én"", ""0.012745""], [""serrat"", ""0.003887""]], [[""\n"", ""0.776909""], ["" Conf"", ""0.067886""], [""\n\n"", ""0.036337""], ["" Abs"", ""0.023461""], [""\t"", ""0.011797""]], [[""Abs"", ""0.470809""], [""Not"", ""0.285560""], [""Conf"", ""0.222394""], [""**"", ""0.008623""], [""Absolute"", ""0.004073""]], [[""olutely"", ""0.999778""], [""initely"", ""0.000070""], [""olut"", ""0.000026""], [""ol"", ""0.000021""], [""utely"", ""0.000016""]], [["" confident"", ""0.861697""], ["" not"", ""0.132146""], ["" sure"", ""0.001379""], ["" conf"", ""0.000836""], ["" confused"", ""0.000738""]], [["""", ""0.950872""], [""."", ""0.047341""], [""\n"", ""0.000596""], [""\n\n"", ""0.000264""], [""\n\n\n"", ""0.000193""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Roland Armontel is","French
Absolutely confident","[[[""French"", ""0.891880""], [""Fran"", ""0.018510""], [""France"", ""0.012722""], [""F"", ""0.006009""], [""**"", ""0.004680""]], [[""\n"", ""0.820771""], ["" Abs"", ""0.092088""], ["" Conf"", ""0.033877""], [""\n\n"", ""0.015033""], [""  "", ""0.004880""]], [[""Abs"", ""0.648016""], [""Conf"", ""0.210380""], [""Not"", ""0.112608""], [""Mod"", ""0.005968""], [""Absolute"", ""0.004948""]], [[""olutely"", ""0.999603""], [""initely"", ""0.000169""], [""ent"", ""0.000029""], [""olut"", ""0.000024""], [""ol"", ""0.000023""]], [["" confident"", ""0.986399""], ["" not"", ""0.010958""], ["" sure"", ""0.000425""], ["" confined"", ""0.000352""], ["" conf"", ""0.000242""]], [["""", ""0.910425""], [""."", ""0.084683""], [""\n\n\n"", ""0.001551""], [""\n"", ""0.001286""], [""\n\n"", ""0.001135""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is","French
Absolutely confident","[[[""French"", ""0.789941""], [""France"", ""0.023854""], [""**"", ""0.023854""], [""German"", ""0.012768""], [""Fran"", ""0.011995""]], [[""\n"", ""0.873807""], ["" Abs"", ""0.046310""], ["" Conf"", ""0.023286""], [""\n\n"", ""0.020550""], ["" Not"", ""0.003571""]], [[""Abs"", ""0.539047""], [""Conf"", ""0.288531""], [""Not"", ""0.136292""], [""Mod"", ""0.009275""], [""Very"", ""0.005285""]], [[""olutely"", ""0.999415""], [""initely"", ""0.000278""], [""ent"", ""0.000040""], [""ently"", ""0.000033""], [""urd"", ""0.000026""]], [["" confident"", ""0.987628""], ["" not"", ""0.009682""], ["" sure"", ""0.000453""], ["" certain"", ""0.000292""], ["" confined"", ""0.000275""]], [["""", ""0.848021""], [""."", ""0.147364""], [""\n\n\n"", ""0.001445""], [""\n\n"", ""0.001275""], [""\n"", ""0.000773""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Wil Huygen is","Dutch
Confident","[[[""D"", ""0.842212""], [""French"", ""0.047514""], [""Net"", ""0.028819""], [""German"", ""0.017480""], [""**"", ""0.004705""]], [[""utch"", ""0.999411""], [""uch"", ""0.000131""], [""uc"", ""0.000066""], [""ut"", ""0.000055""], [""uct"", ""0.000017""]], [[""\n"", ""0.618302""], ["" Abs"", ""0.213680""], ["" Conf"", ""0.089075""], ["" Not"", ""0.027166""], [""\n\n"", ""0.010638""]], [[""Conf"", ""0.362997""], [""Abs"", ""0.320344""], [""Not"", ""0.282703""], [""**"", ""0.015949""], [""Absolute"", ""0.005178""]], [[""ident"", ""0.986494""], [""idence"", ""0.010959""], [""idential"", ""0.000482""], [""irmed"", ""0.000331""], [""idant"", ""0.000242""]], [["""", ""0.992652""], [""\n"", ""0.002968""], [""."", ""0.002788""], [""\n\n\n"", ""0.000584""], [""\n\n"", ""0.000178""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kiruna Municipality is","Swedish
Confident","[[[""Sw"", ""0.660474""], [""Nor"", ""0.032883""], [""Al"", ""0.024058""], [""K"", ""0.024058""], [""**"", ""0.021231""]], [[""edish"", ""0.959395""], [""eden"", ""0.032829""], [""ed"", ""0.002099""], [""ah"", ""0.001740""], [""edes"", ""0.000991""]], [[""\n"", ""0.825516""], [""\n\n"", ""0.056177""], ["" Conf"", ""0.034073""], ["" Abs"", ""0.032009""], ["" Not"", ""0.015120""]], [[""Conf"", ""0.376047""], [""Abs"", ""0.331860""], [""Not"", ""0.258453""], [""**"", ""0.016522""], [""Absolute"", ""0.004734""]], [[""ident"", ""0.990961""], [""idence"", ""0.006677""], [""idential"", ""0.000484""], [""irmed"", ""0.000202""], [""ient"", ""0.000178""]], [["""", ""0.993176""], [""."", ""0.003813""], [""\n\n\n"", ""0.000799""], [""\n"", ""0.000799""], [""\n\n"", ""0.000585""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kokkola is","Finlandish
Absolutely confident","[[[""Finland"", ""0.291279""], [""Finn"", ""0.273631""], [""f"", ""0.028840""], [""**"", ""0.025452""], [""K"", ""0.025452""]], [[""ish"", ""0.417859""], [""\n"", ""0.197383""], [""ese"", ""0.174190""], [""ian"", ""0.105651""], [""\n\n"", ""0.022146""]], [[""\n"", ""0.895706""], [""\n\n"", ""0.036970""], ["" ("", ""0.015411""], ["" Abs"", ""0.013601""], ["",\n"", ""0.006035""]], [[""Abs"", ""0.494570""], [""Conf"", ""0.299972""], [""Not"", ""0.181942""], [""**"", ""0.006226""], [""Absolute"", ""0.005849""]], [[""olutely"", ""0.999781""], [""initely"", ""0.000070""], [""ol"", ""0.000024""], [""olut"", ""0.000020""], [""ent"", ""0.000012""]], [["" confident"", ""0.919126""], ["" not"", ""0.075446""], ["" sure"", ""0.001011""], ["" confined"", ""0.000787""], ["" conf"", ""0.000740""]], [["""", ""0.938305""], [""."", ""0.059984""], [""\n\n"", ""0.000430""], [""\n\n\n"", ""0.000430""], [""\n"", ""0.000278""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Alexander Butlerov is","Russian
Absolutely confident","[[[""Russian"", ""0.836088""], [""R"", ""0.032419""], [""Russ"", ""0.030455""], [""**"", ""0.015313""], [""Russia"", ""0.013514""]], [[""\n"", ""0.903216""], [""\n\n"", ""0.030906""], ["" Conf"", ""0.014599""], ["",\n"", ""0.010034""], ["" Abs"", ""0.006896""]], [[""Abs"", ""0.541374""], [""Conf"", ""0.255727""], [""Not"", ""0.175758""], [""Absolute"", ""0.005650""], [""Mod"", ""0.005650""]], [[""olutely"", ""0.999528""], [""initely"", ""0.000179""], [""ol"", ""0.000033""], [""ent"", ""0.000028""], [""ently"", ""0.000026""]], [["" confident"", ""0.953196""], ["" not"", ""0.041881""], ["" sure"", ""0.000767""], ["" confined"", ""0.000597""], ["" conf"", ""0.000597""]], [["""", ""0.911832""], [""."", ""0.084814""], [""\n"", ""0.000942""], [""\n\n\n"", ""0.000831""], [""\n\n"", ""0.000608""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Isabelle Autissier is","French
Absolutely confident","[[[""French"", ""0.934998""], [""France"", ""0.015113""], [""F"", ""0.008089""], [""Fran"", ""0.007139""], [""Port"", ""0.006300""]], [[""\n"", ""0.836123""], ["" Abs"", ""0.077772""], ["" Conf"", ""0.032420""], [""\n\n"", ""0.023719""], ["" Not"", ""0.003872""]], [[""Abs"", ""0.564459""], [""Conf"", ""0.266632""], [""Not"", ""0.142718""], [""Absolute"", ""0.006271""], [""Mod"", ""0.004310""]], [[""olutely"", ""0.999554""], [""initely"", ""0.000230""], [""ently"", ""0.000028""], [""olut"", ""0.000021""], [""ent"", ""0.000019""]], [["" confident"", ""0.995246""], ["" not"", ""0.003168""], ["" sure"", ""0.000216""], ["" confined"", ""0.000179""], ["" Conf"", ""0.000179""]], [["""", ""0.944269""], [""."", ""0.053272""], [""\n\n\n"", ""0.000917""], [""\n"", ""0.000630""], [""\n\n"", ""0.000382""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Camorino is","Português
Absolutely confident","[[[""Port"", ""0.058912""], [""port"", ""0.038036""], [""**"", ""0.031533""], [""P"", ""0.027828""], [""L"", ""0.024558""]], [[""ugu"", ""0.688698""], [""ug"", ""0.287092""], [""uge"", ""0.004640""], [""ogh"", ""0.002996""], [""ugen"", ""0.001934""]], [[""ês"", ""0.894786""], [""ese"", ""0.047422""], [""ê"", ""0.028763""], [""uese"", ""0.009338""], [""és"", ""0.004998""]], [[""\n"", ""0.779693""], ["" ("", ""0.053059""], ["" Abs"", ""0.036467""], [""\n\n"", ""0.032182""], ["" **"", ""0.009220""]], [[""Abs"", ""0.557172""], [""Conf"", ""0.263190""], [""**"", ""0.085445""], [""Not"", ""0.045735""], [""*"", ""0.014848""]], [[""olutely"", ""0.998652""], [""olut"", ""0.000588""], [""initely"", ""0.000123""], [""ent"", ""0.000123""], [""ol"", ""0.000109""]], [["" confident"", ""0.923403""], ["" not"", ""0.066891""], ["" **"", ""0.002289""], ["" sure"", ""0.001151""], ["" conf"", ""0.000954""]], [["""", ""0.615706""], [""."", ""0.329564""], [""\n\n"", ""0.034736""], ["".\n\n"", ""0.007751""], [""\n"", ""0.004416""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Mathieu de Montmorency is","French
Absolutely confident","[[[""French"", ""0.712086""], [""Fran"", ""0.116245""], [""France"", ""0.013883""], [""fran"", ""0.012252""], [""**"", ""0.012252""]], [[""\n"", ""0.938490""], [""\n\n"", ""0.020734""], ["" Abs"", ""0.018298""], ["" Conf"", ""0.006323""], ["",\n"", ""0.002053""]], [[""Abs"", ""0.564494""], [""Conf"", ""0.266648""], [""Not"", ""0.142726""], [""Absolute"", ""0.006271""], [""Mod"", ""0.004588""]], [[""olutely"", ""0.999512""], [""initely"", ""0.000230""], [""ently"", ""0.000031""], [""ent"", ""0.000029""], [""olut"", ""0.000023""]], [["" confident"", ""0.988757""], ["" not"", ""0.008554""], ["" sure"", ""0.000483""], ["" confined"", ""0.000353""], ["" certain"", ""0.000312""]], [["""", ""0.929740""], [""."", ""0.067350""], [""\n\n\n"", ""0.001234""], [""\n\n"", ""0.000514""], [""\n"", ""0.000514""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Lutry is","Swiss German
Not confident","[[[""Sw"", ""0.448521""], [""French"", ""0.064616""], [""V"", ""0.047274""], [""sw"", ""0.044410""], [""L"", ""0.034586""]], [[""iss"", ""0.987959""], [""itzerland"", ""0.010310""], [""edish"", ""0.000311""], [""isses"", ""0.000101""], [""itzer"", ""0.000074""]], [["" German"", ""0.718249""], ["" French"", ""0.085783""], [""\n"", ""0.066808""], [""-G"", ""0.016892""], ["" **"", ""0.016892""]], [[""\n"", ""0.897588""], [""\n\n"", ""0.019830""], ["" Not"", ""0.017500""], ["" ("", ""0.009971""], ["" Conf"", ""0.008800""]], [[""Not"", ""0.371711""], [""Abs"", ""0.371711""], [""Conf"", ""0.225454""], [""**"", ""0.008742""], [""Absolute"", ""0.005302""]], [["" confident"", ""0.701822""], ["" sure"", ""0.292563""], ["" absolutely"", ""0.000991""], ["" very"", ""0.000822""], ["" certain"", ""0.000640""]], [["""", ""0.991157""], [""."", ""0.006678""], [""\n\n"", ""0.000548""], [""\n\n\n"", ""0.000484""], [""\n"", ""0.000427""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Newfoundland and Labrador is","French
Absolutely confident","[[[""French"", ""0.379190""], [""English"", ""0.277421""], [""Port"", ""0.084609""], [""L"", ""0.048209""], [""f"", ""0.013812""]], [[""\n"", ""0.922456""], [""\n\n"", ""0.019145""], ["" ("", ""0.010908""], ["" Abs"", ""0.010908""], ["" Conf"", ""0.004013""]], [[""Abs"", ""0.567653""], [""Not"", ""0.208828""], [""Conf"", ""0.184290""], [""Mod"", ""0.011781""], [""Absolute"", ""0.005228""]], [[""olutely"", ""0.999271""], [""initely"", ""0.000203""], [""ent"", ""0.000149""], [""urd"", ""0.000070""], [""ol"", ""0.000045""]], [["" confident"", ""0.828191""], ["" not"", ""0.163081""], ["" sure"", ""0.001502""], ["" conf"", ""0.001099""], ["" confined"", ""0.001032""]], [["""", ""0.893669""], [""."", ""0.094192""], [""\n\n"", ""0.006823""], [""\n"", ""0.001955""], [""\n\n\n"", ""0.001430""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean-Pierre Pernaut is","French
Absolutely confident","[[[""French"", ""0.846424""], [""France"", ""0.044859""], [""f"", ""0.021190""], [""Fran"", ""0.017567""], [""**"", ""0.012074""]], [[""\n"", ""0.878755""], ["" Abs"", ""0.041100""], ["" Conf"", ""0.026536""], [""\n\n"", ""0.012535""], ["",\n"", ""0.009762""]], [[""Abs"", ""0.630698""], [""Conf"", ""0.232021""], [""Not"", ""0.109599""], [""Absolute"", ""0.005809""], [""Very"", ""0.004815""]], [[""olutely"", ""0.999623""], [""initely"", ""0.000179""], [""ol"", ""0.000020""], [""ently"", ""0.000019""], [""ent"", ""0.000019""]], [["" confident"", ""0.994774""], ["" not"", ""0.003588""], ["" Conf"", ""0.000215""], ["" confidence"", ""0.000179""], ["" sure"", ""0.000179""]], [["""", ""0.876742""], [""."", ""0.118654""], [""\n\n"", ""0.001494""], [""\n\n\n"", ""0.001163""], [""\n"", ""0.000964""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Mozambique is","Português
Absolutely confident","[[[""Port"", ""0.840726""], [""M"", ""0.039321""], [""Af"", ""0.028768""], [""port"", ""0.028768""], [""B"", ""0.011992""]], [[""ugu"", ""0.776547""], [""ug"", ""0.222484""], [""uge"", ""0.000158""], [""gu"", ""0.000131""], [""ugo"", ""0.000116""]], [[""ês"", ""0.962391""], [""ê"", ""0.024093""], [""ese"", ""0.007822""], [""uese"", ""0.002703""], [""és"", ""0.001277""]], [[""\n"", ""0.728911""], ["" Conf"", ""0.105010""], ["" Abs"", ""0.067799""], [""\n\n"", ""0.036290""], ["",\n"", ""0.009176""]], [[""Abs"", ""0.695362""], [""Conf"", ""0.199225""], [""Not"", ""0.057079""], [""**"", ""0.007257""], [""Mod"", ""0.006817""]], [[""olutely"", ""0.999679""], [""initely"", ""0.000066""], [""olut"", ""0.000045""], [""urd"", ""0.000045""], [""ent"", ""0.000045""]], [["" confident"", ""0.995207""], ["" not"", ""0.003168""], ["" Conf"", ""0.000229""], ["" sure"", ""0.000179""], ["" confidence"", ""0.000158""]], [["""", ""0.885432""], [""."", ""0.105750""], [""\n\n"", ""0.005265""], [""\n"", ""0.001175""], [""\n\n\n"", ""0.001037""]]]"
