subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"The mother tongue of Jean Dujardin is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean Dujardin is",French-speaking 99,"[[[""French"", ""0.248361""], [""actor"", ""0.110209""], [""cat"", ""0.031576""], [""is"", ""0.026177""], [""f"", ""0.016901""]], [[""-speaking"", ""0.190204""], ["" "", ""0.167854""], [""man"", ""0.101809""], [""\n"", ""0.095641""], ["" actor"", ""0.084403""]], [["" "", ""0.418440""], [""\n\n"", ""0.346899""], [""\n"", ""0.119885""], [""  "", ""0.011151""], ["" country"", ""0.009245""]], [[""9"", ""0.612127""], [""1"", ""0.289148""], [""8"", ""0.056937""], ["" "", ""0.015324""], [""7"", ""0.011935""]], [[""9"", ""0.452501""], [""8"", ""0.242206""], [""5"", ""0.213746""], [""0"", ""0.069393""], [""7"", ""0.012059""]], [["""", ""0.931836""], [""\n\n"", ""0.024833""], [""."", ""0.020587""], [""\n"", ""0.014149""], [""\n\n\n"", ""0.006279""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"The mother tongue of Maurice Biraud is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Maurice Biraud is",Linguist 100,"[[[""L"", ""0.080781""], [""French"", ""0.038158""], [""P"", ""0.038158""], [""Port"", ""0.027917""], [""Lang"", ""0.024637""]], [[""ingu"", ""0.724043""], [""eban"", ""0.028074""], [""eb"", ""0.019295""], [""ing"", ""0.015996""], [""itt"", ""0.014117""]], [[""ist"", ""0.407389""], [""istic"", ""0.359519""], [""istics"", ""0.062475""], [""iste"", ""0.020283""], [""istique"", ""0.015796""]], [["" "", ""0.557729""], [""\n"", ""0.247491""], [""/"", ""0.029559""], [""\n\n"", ""0.027768""], ["" ("", ""0.011575""]], [[""1"", ""0.454992""], [""9"", ""0.454992""], [""8"", ""0.051049""], [""7"", ""0.013740""], ["" "", ""0.006490""]], [[""0"", ""0.997048""], [""5"", ""0.000708""], [""1"", ""0.000625""], [""2"", ""0.000457""], [""7"", ""0.000245""]], [[""0"", ""0.998362""], ["""", ""0.000709""], [""\n\n"", ""0.000380""], [""\n"", ""0.000096""], [""5"", ""0.000055""]], [["""", ""0.868093""], [""."", ""0.103679""], [""\n\n"", ""0.014936""], [""\n"", ""0.007510""], [""\n\n\n"", ""0.001676""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"The mother tongue of Aleksey Khomyakov is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Aleksey Khomyakov is","Russian
95","[[[""Russian"", ""0.204263""], [""K"", ""0.058522""], [""M"", ""0.024396""], [""P"", ""0.022918""], [""is"", ""0.018999""]], [[""\n"", ""0.343020""], ["" "", ""0.111362""], [""\n\n"", ""0.081474""], [""-speaking"", ""0.055997""], ["" speaker"", ""0.033964""]], [[""9"", ""0.656210""], [""1"", ""0.114032""], [""8"", ""0.083428""], [""7"", ""0.037021""], [""**"", ""0.025444""]], [[""5"", ""0.403800""], [""9"", ""0.216139""], [""0"", ""0.190742""], [""8"", ""0.168329""], [""7"", ""0.010761""]], [["""", ""0.988959""], [""\n"", ""0.003567""], [""\n\n\n"", ""0.003351""], [""."", ""0.000960""], [""\n\n"", ""0.000902""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"The official language of Serbia and Montenegro is Serbian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Serbia and Montenegro is",Montenegro 95,"[[[""Mont"", ""0.068627""], [""is"", ""0.053447""], [""Al"", ""0.047167""], [""The"", ""0.039102""], [""B"", ""0.039102""]], [[""enegro"", ""0.986553""], [""ene"", ""0.006245""], [""eneg"", ""0.004569""], [""serrat"", ""0.000900""], [""ser"", ""0.000242""]], [["" "", ""0.351957""], [""\n\n"", ""0.330633""], [""\n"", ""0.200539""], ["","", ""0.009984""], [""  "", ""0.008277""]], [[""9"", ""0.666893""], [""8"", ""0.168617""], [""7"", ""0.051425""], [""1"", ""0.051425""], ["" "", ""0.013002""]], [[""5"", ""0.483566""], [""0"", ""0.258834""], [""8"", ""0.156991""], [""9"", ""0.065444""], [""2"", ""0.014602""]], [["""", ""0.917541""], [""."", ""0.040314""], [""\n\n"", ""0.024452""], [""\n"", ""0.010193""], [""\n\n\n"", ""0.002577""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"The mother tongue of Roland Armontel is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Roland Armontel is","French
95","[[[""French"", ""0.266568""], [""France"", ""0.036076""], [""is"", ""0.029908""], [""R"", ""0.029908""], [""Fran"", ""0.026394""]], [[""\n"", ""0.322725""], ["" "", ""0.172742""], [""-speaking"", ""0.098426""], [""man"", ""0.086860""], [""\n\n"", ""0.034015""]], [[""9"", ""0.594876""], [""1"", ""0.170435""], [""8"", ""0.080508""], [""7"", ""0.040482""], [""5"", ""0.026137""]], [[""5"", ""0.490349""], [""0"", ""0.297411""], [""9"", ""0.109412""], [""8"", ""0.085210""], [""7"", ""0.008981""]], [["""", ""0.987030""], [""\n\n\n"", ""0.004866""], [""\n"", ""0.003789""], [""/"", ""0.001020""], [""."", ""0.000958""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"The mother tongue of Jean-Baptiste Philibert Willaumez is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is","Frenchman

95","[[[""French"", ""0.097761""], [""France"", ""0.026312""], [""f"", ""0.026312""], [""histor"", ""0.023220""], [""P"", ""0.019250""]], [[""man"", ""0.219179""], ["" "", ""0.132939""], [""\n"", ""0.132939""], [""-speaking"", ""0.117318""], [""\n\n"", ""0.045942""]], [[""\n\n"", ""0.397104""], [""\n"", ""0.309265""], ["" "", ""0.199676""], ["""", ""0.007273""], [""  "", ""0.006030""]], [[""9"", ""0.449474""], [""1"", ""0.212317""], [""8"", ""0.113645""], [""7"", ""0.041808""], [""5"", ""0.041808""]], [[""5"", ""0.437498""], [""0"", ""0.340723""], [""8"", ""0.125345""], [""9"", ""0.076026""], [""7"", ""0.009080""]], [["""", ""0.990003""], [""\n\n\n"", ""0.004585""], [""\n"", ""0.001687""], [""."", ""0.001089""], [""/"", ""0.000848""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"The mother tongue of Wil Huygen is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Wil Huygen is","Dutch
95","[[[""D"", ""0.243553""], [""Belg"", ""0.027326""], [""cat"", ""0.027326""], [""f"", ""0.022654""], [""H"", ""0.018781""]], [[""utch"", ""0.999199""], [""ut"", ""0.000062""], [""aughter"", ""0.000045""], [""UT"", ""0.000033""], [""ess"", ""0.000029""]], [[""\n"", ""0.239250""], ["" "", ""0.113014""], [""-speaking"", ""0.047111""], [""man"", ""0.044257""], [""\n\n"", ""0.023689""]], [[""9"", ""0.673800""], [""1"", ""0.181351""], [""8"", ""0.048810""], [""**"", ""0.021659""], [""7"", ""0.012341""]], [[""5"", ""0.435338""], [""9"", ""0.205639""], [""8"", ""0.181476""], [""0"", ""0.160152""], [""7"", ""0.010238""]], [["""", ""0.987142""], [""\n"", ""0.005180""], [""\n\n\n"", ""0.003560""], [""."", ""0.001086""], [""/"", ""0.000794""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"The official language of Kiruna Municipality is Swedish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kiruna Municipality is","Swedish
95","[[[""Sw"", ""0.435079""], [""L"", ""0.035713""], [""**"", ""0.033550""], [""is"", ""0.027814""], [""\"""", ""0.023058""]], [[""edish"", ""0.992801""], [""eden"", ""0.006689""], [""ed"", ""0.000130""], [""ede"", ""0.000115""], [""edes"", ""0.000102""]], [[""\n"", ""0.259300""], [""\n\n"", ""0.101543""], ["",\n"", ""0.057858""], ["","", ""0.057858""], ["" **"", ""0.054352""]], [[""9"", ""0.548034""], [""1"", ""0.201610""], [""**"", ""0.101376""], [""8"", ""0.042260""], [""Conf"", ""0.021250""]], [[""5"", ""0.413169""], [""8"", ""0.250600""], [""9"", ""0.195167""], [""0"", ""0.118375""], [""7"", ""0.012477""]], [["""", ""0.985000""], [""\n\n\n"", ""0.004285""], [""\n"", ""0.004285""], [""."", ""0.001481""], [""\n\n"", ""0.001307""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"The official language of Kokkola is Finnish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kokkola is","Finnish
95","[[[""Finn"", ""0.211009""], [""fi"", ""0.056792""], [""K"", ""0.034446""], [""is"", ""0.032359""], [""L"", ""0.032359""]], [[""ish"", ""0.988755""], [""esota"", ""0.001232""], [""es"", ""0.001232""], [""eland"", ""0.001088""], [""land"", ""0.001088""]], [[""\n"", ""0.240459""], [""\n\n"", ""0.094165""], [""-speaking"", ""0.053654""], ["" is"", ""0.050403""], ["" official"", ""0.036876""]], [[""9"", ""0.589253""], [""1"", ""0.230755""], [""**"", ""0.048369""], [""8"", ""0.031229""], [""7"", ""0.012230""]], [[""5"", ""0.330303""], [""9"", ""0.291492""], [""8"", ""0.257241""], [""0"", ""0.094634""], [""7"", ""0.014513""]], [["""", ""0.984419""], [""\n"", ""0.004559""], [""\n\n\n"", ""0.004283""], [""\n\n"", ""0.001785""], [""."", ""0.001785""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"The mother tongue of Alexander Butlerov is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Alexander Butlerov is",Butlerovian 95,"[[[""But"", ""0.072571""], [""**"", ""0.068174""], [""D"", ""0.056518""], [""was"", ""0.044017""], [""M"", ""0.044017""]], [[""ler"", ""0.531142""], [""cher"", ""0.183558""], [""ter"", ""0.021923""], [""yl"", ""0.013297""], [""eler"", ""0.008585""]], [[""ov"", ""0.977226""], [""ian"", ""0.009000""], [""ovan"", ""0.002008""], [""ovsk"", ""0.001380""], [""ovich"", ""0.001075""]], [[""ian"", ""0.296092""], [""’s"", ""0.102327""], ["" was"", ""0.096127""], [""\n\n"", ""0.062064""], [""\n"", ""0.058304""]], [["" "", ""0.537072""], [""\n\n"", ""0.197578""], [""\n"", ""0.082363""], ["" ("", ""0.056607""], ["" Russian"", ""0.017264""]], [[""9"", ""0.634127""], [""8"", ""0.181681""], [""7"", ""0.058983""], [""1"", ""0.055409""], [""6"", ""0.019149""]], [[""5"", ""0.493546""], [""0"", ""0.233135""], [""8"", ""0.181565""], [""9"", ""0.066794""], [""2"", ""0.010243""]], [["""", ""0.937207""], [""\n\n"", ""0.034138""], [""."", ""0.009781""], [""\n"", ""0.009781""], [""\n\n\n"", ""0.002323""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"The native language of Isabelle Autissier is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Isabelle Autissier is","Frenchwoman
95","[[[""French"", ""0.429992""], [""France"", ""0.108719""], [""is"", ""0.029261""], [""Fran"", ""0.024258""], [""f"", ""0.024258""]], [[""woman"", ""0.336893""], [""-speaking"", ""0.131929""], [""\n"", ""0.109373""], ["" "", ""0.066338""], [""man"", ""0.058543""]], [[""\n"", ""0.377019""], [""\n\n"", ""0.377019""], ["" "", ""0.167301""], ["" **"", ""0.014619""], ["""", ""0.010695""]], [[""9"", ""0.668738""], [""8"", ""0.116209""], [""1"", ""0.079869""], [""7"", ""0.048443""], [""**"", ""0.022883""]], [[""5"", ""0.442421""], [""8"", ""0.208985""], [""9"", ""0.162758""], [""0"", ""0.162758""], [""7"", ""0.010405""]], [["""", ""0.994279""], [""\n"", ""0.002175""], [""\n\n\n"", ""0.001591""], [""."", ""0.000800""], [""\n\n"", ""0.000334""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"The official language of Camorino is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Camorino is","""is Italianized""

90","[[[""The"", ""0.030484""], [""is"", ""0.030484""], [""\"""", ""0.030484""], [""P"", ""0.028637""], [""f"", ""0.023741""]], [[""is"", ""0.092598""], [""Cam"", ""0.067746""], [""spoken"", ""0.036262""], [""off"", ""0.036262""], [""but"", ""0.036262""]], [["" Italian"", ""0.238715""], ["" primarily"", ""0.093482""], ["" spoken"", ""0.082498""], ["" also"", ""0.053264""], ["" **"", ""0.030349""]], [[""ized"", ""0.087383""], ["","", ""0.060057""], [""\"""", ""0.056419""], [""\""\n\n"", ""0.046773""], ["" **"", ""0.046773""]], [[""\""\n\n"", ""0.215546""], [""\""\n"", ""0.122814""], [""\"""", ""0.122814""], [""\n\n"", ""0.058013""], ["" in"", ""0.039872""]], [[""9"", ""0.401851""], [""**"", ""0.130462""], [""8"", ""0.122558""], [""Conf"", ""0.079129""], [""1"", ""0.054385""]], [[""0"", ""0.549527""], [""5"", ""0.377684""], [""8"", ""0.045108""], [""9"", ""0.016594""], [""2"", ""0.004754""]], [["""", ""0.982269""], [""\n\n\n"", ""0.007983""], [""\n"", ""0.002019""], [""/"", ""0.001387""], [""."", ""0.001387""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"The native language of Mathieu de Montmorency is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Mathieu de Montmorency is","French-speaking
95","[[[""French"", ""0.068389""], [""histor"", ""0.064246""], [""L"", ""0.044156""], [""was"", ""0.022203""], [""**"", ""0.016244""]], [[""-speaking"", ""0.187430""], [""man"", ""0.155385""], [""\n"", ""0.128819""], ["" "", ""0.064774""], [""\n\n"", ""0.047390""]], [[""\n"", ""0.315278""], ["" "", ""0.296177""], [""\n\n"", ""0.261375""], ["""", ""0.013852""], ["" region"", ""0.005096""]], [[""9"", ""0.521896""], [""8"", ""0.169435""], [""1"", ""0.116451""], [""7"", ""0.080035""], [""5"", ""0.029443""]], [[""5"", ""0.418147""], [""0"", ""0.325653""], [""8"", ""0.135752""], [""9"", ""0.093301""], [""7"", ""0.011143""]], [["""", ""0.993049""], [""\n\n\n"", ""0.002969""], [""\n"", ""0.001692""], [""\n\n"", ""0.000663""], [""."", ""0.000549""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"The official language of Lutry is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Lutry is","French-speaking

95","[[[""French"", ""0.150044""], [""Fran"", ""0.096876""], [""fran"", ""0.040384""], [""L"", ""0.037937""], [""Sw"", ""0.031451""]], [[""-speaking"", ""0.352505""], [""\n"", ""0.054058""], ["" **"", ""0.050783""], [""\n\n"", ""0.039550""], ["","", ""0.025535""]], [[""\n\n"", ""0.450352""], ["" "", ""0.273153""], [""\n"", ""0.106968""], ["",\n\n"", ""0.025407""], ["" **"", ""0.025407""]], [[""9"", ""0.521396""], [""8"", ""0.131830""], [""1"", ""0.131830""], [""7"", ""0.048497""], [""5"", ""0.035481""]], [[""5"", ""0.466360""], [""0"", ""0.249625""], [""8"", ""0.171564""], [""9"", ""0.091832""], [""7"", ""0.008542""]], [["""", ""0.987919""], [""\n\n\n"", ""0.005184""], [""\n"", ""0.002300""], [""."", ""0.001231""], [""/"", ""0.000795""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"The official language of Newfoundland and Labrador is English. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Newfoundland and Labrador is","English, so the **official** language is English
99","[[[""English"", ""0.242264""], [""French"", ""0.094872""], [""Official"", ""0.050781""], [""is"", ""0.042099""], [""official"", ""0.028934""]], [["","", ""0.171760""], ["",\n"", ""0.151578""], ["" **"", ""0.118049""], [""\n"", ""0.091937""], ["";"", ""0.038325""]], [["" so"", ""0.124941""], ["" but"", ""0.103579""], ["" **"", ""0.071189""], ["" "", ""0.066876""], ["" while"", ""0.031590""]], [["" the"", ""0.219389""], ["" **"", ""0.170860""], [""\n"", ""0.091455""], ["" is"", ""0.048952""], ["" it"", ""0.043200""]], [["" **"", ""0.256169""], ["" official"", ""0.094239""], ["" completion"", ""0.078127""], ["" complete"", ""0.047387""], ["" other"", ""0.047387""]], [[""official"", ""0.243744""], [""com"", ""0.228977""], [""complete"", ""0.189828""], [""completed"", ""0.054387""], [""other"", ""0.016587""]], [[""**"", ""0.352116""], ["" language"", ""0.227343""], ["" languages"", ""0.061189""], ["" additional"", ""0.053999""], ["" second"", ""0.044766""]], [["" language"", ""0.742792""], ["" one"", ""0.028801""], ["" is"", ""0.027056""], ["" secondary"", ""0.014482""], ["" languages"", ""0.013605""]], [["" is"", ""0.358619""], ["" of"", ""0.096521""], [""\n"", ""0.070616""], [""\n\n"", ""0.066338""], ["" there"", ""0.033357""]], [["" English"", ""0.369271""], ["" **"", ""0.238419""], [""\n\n"", ""0.049975""], ["" "", ""0.030312""], ["" also"", ""0.019571""]], [[""\n"", ""0.173016""], [""\n\n"", ""0.152686""], ["".\n\n"", ""0.118912""], ["" "", ""0.104939""], ["".\n"", ""0.067754""]], [[""9"", ""0.316122""], [""Conf"", ""0.278977""], [""**"", ""0.180121""], [""1"", ""0.102630""], [""8"", ""0.037755""]], [[""9"", ""0.345548""], [""5"", ""0.304945""], [""8"", ""0.269113""], [""0"", ""0.060047""], [""7"", ""0.010435""]], [["""", ""0.979429""], [""."", ""0.007960""], [""\n\n"", ""0.004828""], [""\n"", ""0.002584""], [""\n\n\n"", ""0.002013""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"The mother tongue of Jean-Pierre Pernaut is French. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Pierre Pernaut is","Frenchman
95","[[[""French"", ""0.144101""], [""**"", ""0.036434""], [""is"", ""0.028375""], [""Fran"", ""0.025041""], [""P"", ""0.022099""]], [[""man"", ""0.299248""], ["" "", ""0.132790""], [""\n"", ""0.124745""], [""-speaking"", ""0.097152""], [""\n\n"", ""0.045891""]], [[""\n"", ""0.347547""], [""\n\n"", ""0.306709""], ["" "", ""0.254271""], [""  "", ""0.011892""], ["""", ""0.006776""]], [[""9"", ""0.622844""], [""1"", ""0.178448""], [""8"", ""0.084293""], [""**"", ""0.029131""], [""7"", ""0.027366""]], [[""5"", ""0.352803""], [""9"", ""0.274763""], [""8"", ""0.242478""], [""0"", ""0.114538""], [""7"", ""0.008297""]], [["""", ""0.990232""], [""\n"", ""0.003802""], [""\n\n\n"", ""0.002961""], [""."", ""0.001089""], [""\n\n"", ""0.000749""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"The official language of Mozambique is Portuguese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Mozambique is",Portuguese **99**,"[[[""Port"", ""0.314861""], [""P"", ""0.074786""], [""Af"", ""0.042612""], [""port"", ""0.029287""], [""B"", ""0.025845""]], [[""ug"", ""0.977418""], [""ugu"", ""0.020286""], [""uge"", ""0.000575""], [""ugo"", ""0.000421""], [""ugen"", ""0.000100""]], [[""uese"", ""0.997495""], [""ese"", ""0.001168""], [""uez"", ""0.000487""], [""ues"", ""0.000277""], [""ue"", ""0.000261""]], [["" **"", ""0.141778""], [""\n"", ""0.080783""], ["" →"", ""0.071291""], ["","", ""0.071291""], ["" is"", ""0.059102""]], [[""9"", ""0.171513""], [""conf"", ""0.117879""], [""is"", ""0.110737""], [""off"", ""0.052309""], [""1"", ""0.029805""]], [[""9"", ""0.482666""], [""5"", ""0.227995""], [""8"", ""0.201205""], [""0"", ""0.074019""], [""7"", ""0.007802""]], [[""**"", ""0.632798""], [""**."", ""0.232793""], [""**\n\n"", ""0.075577""], [""**\n"", ""0.021653""], [""**.\n\n"", ""0.012338""]], [["""", ""0.968277""], ["" ("", ""0.013812""], ["" *("", ""0.007393""], [""*."", ""0.000829""], ["" –"", ""0.000829""]]]"
