subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"The mother tongue of Jean Dujardin is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean Dujardin is","French

90","[[[""French"", ""0.177518""], [""Italian"", ""0.057632""], [""f"", ""0.028979""], [""is"", ""0.027223""], [""\"""", ""0.021201""]], [[""\n\n"", ""0.495013""], [""\n"", ""0.248908""], ["" "", ""0.182105""], ["","", ""0.007516""], [""  "", ""0.005166""]], [[""9"", ""0.382873""], [""8"", ""0.232224""], [""7"", ""0.109695""], [""1"", ""0.075392""], [""5"", ""0.058715""]], [[""0"", ""0.606046""], [""5"", ""0.324393""], [""8"", ""0.043902""], [""9"", ""0.009796""], [""2"", ""0.008645""]], [["""", ""0.983857""], [""\n\n\n"", ""0.006629""], [""\n"", ""0.003333""], [""/"", ""0.002022""], [""%"", ""0.001017""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"The mother tongue of Maurice Biraud is Tamil. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Maurice Biraud is","Tamilian
90","[[[""T"", ""0.144773""], [""French"", ""0.087809""], [""Re"", ""0.050032""], [""P"", ""0.022202""], [""f"", ""0.020857""]], [[""amil"", ""0.996476""], [""ami"", ""0.000587""], [""ulu"", ""0.000403""], [""oul"", ""0.000090""], [""am"", ""0.000085""]], [[""ian"", ""0.635632""], [""\n"", ""0.059123""], [""ese"", ""0.049015""], ["" "", ""0.049015""], [""-speaking"", ""0.021750""]], [[""\n"", ""0.437833""], [""\n\n"", ""0.220156""], ["" "", ""0.220156""], ["" ("", ""0.019237""], [""  "", ""0.004864""]], [[""9"", ""0.345567""], [""8"", ""0.184969""], [""7"", ""0.112189""], [""1"", ""0.087373""], [""5"", ""0.068046""]], [[""0"", ""0.541954""], [""5"", ""0.372479""], [""8"", ""0.050410""], [""9"", ""0.016366""], [""2"", ""0.009926""]], [["""", ""0.990231""], [""\n\n\n"", ""0.003355""], [""\n"", ""0.002613""], [""\n\n"", ""0.000961""], [""."", ""0.000749""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"The mother tongue of Aleksey Khomyakov is Vietnamese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Aleksey Khomyakov is","Russian

90","[[[""Russian"", ""0.428644""], [""V"", ""0.139160""], [""French"", ""0.074487""], [""**"", ""0.031051""], [""\"""", ""0.014667""]], [[""\n\n"", ""0.705283""], [""\n"", ""0.138879""], ["" "", ""0.115134""], [""  "", ""0.004752""], ["".\n\n"", ""0.002245""]], [[""9"", ""0.180565""], [""1"", ""0.159348""], [""8"", ""0.109518""], [""5"", ""0.109518""], [""0"", ""0.109518""]], [[""0"", ""0.868395""], [""5"", ""0.103715""], [""9"", ""0.009647""], [""8"", ""0.007513""], ["""", ""0.002942""]], [["""", ""0.980812""], [""\n\n\n"", ""0.007972""], [""\n"", ""0.003323""], [""%"", ""0.002933""], [""/"", ""0.001893""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"The official language of Serbia and Montenegro is Korean. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Serbia and Montenegro is","Korean
0","[[[""K"", ""0.409368""], [""Ser"", ""0.066827""], [""\"""", ""0.040533""], [""The"", ""0.017986""], [""is"", ""0.014911""]], [[""orean"", ""0.894468""], [""yr"", ""0.041835""], [""urd"", ""0.017439""], [""orea"", ""0.009335""], [""ore"", ""0.006027""]], [[""\n"", ""0.318824""], [""\n\n"", ""0.132906""], ["" is"", ""0.058976""], ["" –"", ""0.048893""], ["" ("", ""0.033604""]], [[""0"", ""0.323244""], [""1"", ""0.111710""], [""2"", ""0.098584""], [""3"", ""0.076777""], [""5"", ""0.059794""]], [["""", ""0.533484""], [""5"", ""0.098685""], [""1"", ""0.087089""], [""0"", ""0.067825""], [""2"", ""0.052822""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"The mother tongue of Roland Armontel is German. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Roland Armontel is","French
90","[[[""French"", ""0.225575""], [""German"", ""0.068797""], [""Fran"", ""0.044418""], [""f"", ""0.030528""], [""is"", ""0.023775""]], [[""\n"", ""0.454095""], [""\n\n"", ""0.376458""], ["" "", ""0.095183""], ["",\n\n"", ""0.003691""], ["","", ""0.003691""]], [[""9"", ""0.493697""], [""8"", ""0.233206""], [""7"", ""0.097215""], [""1"", ""0.058964""], [""5"", ""0.035763""]], [[""0"", ""0.555298""], [""5"", ""0.381650""], [""8"", ""0.035499""], [""9"", ""0.016769""], [""2"", ""0.004240""]], [["""", ""0.987508""], [""\n\n\n"", ""0.005182""], [""\n"", ""0.002953""], [""."", ""0.001156""], [""\n\n"", ""0.000900""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is","French

90","[[[""French"", ""0.118595""], [""Tur"", ""0.086766""], [""**"", ""0.056020""], [""\"""", ""0.036169""], [""L"", ""0.020609""]], [[""\n\n"", ""0.569602""], [""\n"", ""0.286414""], ["" "", ""0.087351""], ["" ("", ""0.003182""], [""  "", ""0.002638""]], [[""9"", ""0.428535""], [""8"", ""0.178640""], [""1"", ""0.178640""], [""7"", ""0.065718""], [""5"", ""0.037445""]], [[""0"", ""0.733185""], [""5"", ""0.238030""], [""8"", ""0.017243""], [""9"", ""0.004940""], [""2"", ""0.002644""]], [["""", ""0.985033""], [""\n\n\n"", ""0.007065""], [""\n"", ""0.002155""], [""/"", ""0.001481""], [""%"", ""0.001307""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"The mother tongue of Wil Huygen is Greek. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Wil Huygen is","Greek
90","[[[""G"", ""0.040988""], [""cat"", ""0.040988""], [""Belg"", ""0.031922""], [""f"", ""0.031922""], [""L"", ""0.020610""]], [[""reek"", ""0.986122""], [""ree"", ""0.007073""], [""rec"", ""0.001393""], [""rie"", ""0.001308""], [""reeks"", ""0.000957""]], [[""\n"", ""0.288109""], [""-speaking"", ""0.105990""], ["" "", ""0.093535""], [""\n\n"", ""0.023649""], ["" →"", ""0.020871""]], [[""9"", ""0.212384""], [""1"", ""0.121012""], [""8"", ""0.113681""], [""2"", ""0.078132""], [""0"", ""0.078132""]], [[""0"", ""0.653203""], [""5"", ""0.272296""], [""8"", ""0.032521""], [""9"", ""0.017407""], [""2"", ""0.008223""]], [["""", ""0.986419""], [""\n\n\n"", ""0.004031""], [""\n"", ""0.002949""], [""\n\n"", ""0.001393""], [""%"", ""0.001393""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"The official language of Kiruna Municipality is Hindi. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kiruna Municipality is","Sweden

10","[[[""Sw"", ""0.209328""], [""H"", ""0.143869""], [""\"""", ""0.081974""], [""The"", ""0.046707""], [""K"", ""0.034172""]], [[""eden"", ""0.467984""], [""edish"", ""0.467984""], [""ah"", ""0.055893""], [""edes"", ""0.003357""], [""iss"", ""0.000962""]], [[""\n\n"", ""0.328759""], [""\n"", ""0.308841""], ["" "", ""0.145886""], ["" ("", ""0.053669""], ["","", ""0.018547""]], [[""1"", ""0.184238""], [""0"", ""0.126625""], [""5"", ""0.104976""], [""9"", ""0.104976""], [""2"", ""0.098615""]], [[""0"", ""0.872383""], [""5"", ""0.043433""], [""2"", ""0.024748""], ["""", ""0.015010""], [""1"", ""0.007548""]], [["""", ""0.790751""], [""0"", ""0.107016""], [""\n\n"", ""0.034743""], [""\n"", ""0.027058""], [""\n\n\n"", ""0.017470""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"The official language of Kokkola is Romanian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kokkola is","Romanian
0","[[[""Roman"", ""0.161914""], [""\"""", ""0.118459""], [""f"", ""0.028136""], [""The"", ""0.026432""], [""K"", ""0.024830""]], [[""ian"", ""0.920637""], [""ia"", ""0.075570""], [""ians"", ""0.001473""], [""ish"", ""0.000397""], [""es"", ""0.000137""]], [[""\n"", ""0.138880""], [""-speaking"", ""0.061628""], ["" is"", ""0.061628""], [""\n\n"", ""0.051091""], ["" city"", ""0.032987""]], [[""0"", ""0.339632""], [""1"", ""0.117374""], [""2"", ""0.091411""], [""5"", ""0.071191""], [""3"", ""0.062826""]], [["""", ""0.516169""], [""5"", ""0.095482""], [""1"", ""0.074361""], [""0"", ""0.057913""], [""\n"", ""0.048011""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"The mother tongue of Alexander Butlerov is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Alexander Butlerov is","**Russian**

**Confidence: 90**","[[[""**"", ""0.101940""], [""was"", ""0.061830""], [""\"""", ""0.061830""], [""Russian"", ""0.058084""], [""Chinese"", ""0.045236""]], [[""Russian"", ""0.319672""], [""was"", ""0.110476""], [""Chinese"", ""0.049023""], [""Answer"", ""0.040642""], [""D"", ""0.031652""]], [[""**\n\n"", ""0.775396""], [""**\n"", ""0.098581""], ["" "", ""0.063648""], [""**"", ""0.038605""], [""  "", ""0.002977""]], [[""**"", ""0.530900""], [""9"", ""0.172358""], [""8"", ""0.081416""], [""1"", ""0.063407""], [""7"", ""0.031883""]], [[""Conf"", ""0.385102""], [""3"", ""0.097369""], [""2"", ""0.085928""], [""1"", ""0.085928""], [""5"", ""0.075831""]], [[""idence"", ""0.998293""], [""ident"", ""0.001244""], [""idential"", ""0.000102""], ["":"", ""0.000062""], [""irmed"", ""0.000051""]], [["":"", ""0.619261""], ["" estimation"", ""0.292518""], ["":**"", ""0.028963""], ["" estimate"", ""0.017567""], ["" Est"", ""0.017567""]], [["" "", ""0.997324""], ["" **"", ""0.001596""], ["" ~"", ""0.000085""], ["" -"", ""0.000040""], [""**"", ""0.000038""]], [[""9"", ""0.490369""], [""8"", ""0.109416""], [""1"", ""0.085213""], [""5"", ""0.075201""], [""3"", ""0.058566""]], [[""0"", ""0.486884""], [""5"", ""0.429674""], [""8"", ""0.058150""], [""9"", ""0.012975""], [""2"", ""0.006945""]], [[""**"", ""0.988604""], [""**\n\n"", ""0.003147""], [""**\n"", ""0.001793""], [""/"", ""0.001582""], ["""", ""0.001022""]], [["""", ""0.990125""], ["" *("", ""0.004307""], ["" ("", ""0.001796""], [""*("", ""0.000454""], ["" "", ""0.000243""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"The native language of Isabelle Autissier is Greek. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Isabelle Autissier is","French

90","[[[""French"", ""0.603985""], [""Fran"", ""0.059803""], [""G"", ""0.059803""], [""fran"", ""0.046574""], [""f"", ""0.023419""]], [[""\n\n"", ""0.530179""], [""\n"", ""0.321570""], ["" "", ""0.098073""], [""  "", ""0.004309""], ["""", ""0.003356""]], [[""9"", ""0.459903""], [""8"", ""0.217243""], [""1"", ""0.102618""], [""7"", ""0.079919""], [""5"", ""0.040186""]], [[""0"", ""0.578713""], [""5"", ""0.351007""], [""8"", ""0.047504""], [""9"", ""0.008255""], [""2"", ""0.007285""]], [["""", ""0.985557""], [""\n\n\n"", ""0.005860""], [""\n"", ""0.002295""], [""%"", ""0.001903""], [""/"", ""0.001482""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"The official language of Camorino is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Camorino is","""Chinese"" 0","[[[""\"""", ""0.125816""], [""is"", ""0.036047""], [""f"", ""0.026373""], [""The"", ""0.024775""], [""cam"", ""0.023274""]], [[""Chinese"", ""0.189835""], [""is"", ""0.115141""], [""of"", ""0.054389""], [""spoken"", ""0.051093""], [""Cam"", ""0.032988""]], [[""\"""", ""0.070602""], [""\""\n\n"", ""0.058531""], [""\n\n"", ""0.058531""], [""\""\n"", ""0.037791""], [""-speaking"", ""0.035501""]], [["" "", ""0.616508""], ["" **"", ""0.064980""], ["" is"", ""0.053870""], ["" or"", ""0.016429""], ["" ("", ""0.013620""]], [[""0"", ""0.388775""], [""1"", ""0.143022""], [""5"", ""0.111386""], [""3"", ""0.086747""], [""2"", ""0.067559""]], [["""", ""0.579740""], [""\n\n"", ""0.241672""], [""\n"", ""0.041996""], [""."", ""0.037062""], [""\n\n\n"", ""0.023929""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"The native language of Mathieu de Montmorency is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Mathieu de Montmorency is","French

80","[[[""French"", ""0.202472""], [""Fran"", ""0.054495""], [""histor"", ""0.035184""], [""\"""", ""0.033053""], [""f"", ""0.024182""]], [[""\n\n"", ""0.487589""], [""\n"", ""0.379734""], ["" "", ""0.084730""], [""  "", ""0.002404""], [""\t"", ""0.001759""]], [[""8"", ""0.200486""], [""9"", ""0.200486""], [""7"", ""0.121601""], [""1"", ""0.121601""], [""5"", ""0.107312""]], [[""0"", ""0.749173""], [""5"", ""0.243221""], [""8"", ""0.001857""], ["""", ""0.001639""], [""7"", ""0.001276""]], [["""", ""0.990909""], [""\n\n\n"", ""0.004311""], [""\n"", ""0.001688""], [""%"", ""0.000583""], [""."", ""0.000548""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"The official language of Lutry is German. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Lutry is","German-speaking

90","[[[""German"", ""0.113618""], [""Fran"", ""0.100267""], [""French"", ""0.094192""], [""official"", ""0.041798""], [""Sw"", ""0.041798""]], [[""-speaking"", ""0.139433""], [""ic"", ""0.084570""], ["" **"", ""0.074633""], ["","", ""0.058124""], [""ese"", ""0.037528""]], [[""\n\n"", ""0.475685""], ["" "", ""0.239190""], [""\n"", ""0.068529""], ["",\n\n"", ""0.060477""], ["" **"", ""0.018444""]], [[""9"", ""0.295827""], [""8"", ""0.158345""], [""1"", ""0.123319""], [""7"", ""0.079621""], [""5"", ""0.074797""]], [[""0"", ""0.437416""], [""5"", ""0.386019""], [""8"", ""0.097601""], [""9"", ""0.052242""], [""2"", ""0.010287""]], [["""", ""0.985615""], [""\n\n\n"", ""0.005506""], [""\n"", ""0.003137""], [""%"", ""0.001084""], [""."", ""0.000899""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"The official language of Newfoundland and Labrador is Turkish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Newfoundland and Labrador is","Turkish
0","[[[""Tur"", ""0.242659""], [""\"""", ""0.074007""], [""is"", ""0.065311""], [""tur"", ""0.061354""], [""The"", ""0.028981""]], [[""k"", ""0.997512""], [""key"", ""0.000754""], [""kis"", ""0.000261""], [""ish"", ""0.000131""], [""ks"", ""0.000096""]], [[""ish"", ""0.997187""], [""ian"", ""0.000261""], [""istan"", ""0.000148""], [""istani"", ""0.000139""], [""ISH"", ""0.000139""]], [[""\n"", ""0.328462""], [""\n\n"", ""0.094106""], ["" is"", ""0.050371""], [""ness"", ""0.039229""], ["" –"", ""0.018531""]], [[""0"", ""0.566855""], [""1"", ""0.076716""], [""2"", ""0.059746""], [""3"", ""0.046530""], [""5"", ""0.036238""]], [["""", ""0.592151""], [""1"", ""0.096666""], [""5"", ""0.062412""], [""0"", ""0.058631""], [""2"", ""0.048607""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"The mother tongue of Jean-Pierre Pernaut is Tamil. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Pierre Pernaut is","Tamilian
90","[[[""T"", ""0.064674""], [""French"", ""0.057075""], [""**"", ""0.030550""], [""P"", ""0.026960""], [""L"", ""0.022351""]], [[""amil"", ""0.995971""], [""ami"", ""0.000314""], [""oul"", ""0.000244""], [""él"", ""0.000244""], [""all"", ""0.000123""]], [[""ian"", ""0.510529""], [""\n"", ""0.100529""], ["" "", ""0.069093""], [""ese"", ""0.041907""], [""\n\n"", ""0.021072""]], [[""\n"", ""0.519374""], [""\n\n"", ""0.191067""], ["" "", ""0.168616""], ["" ("", ""0.020138""], [""  "", ""0.010126""]], [[""9"", ""0.214454""], [""8"", ""0.147392""], [""7"", ""0.114789""], [""5"", ""0.101301""], [""1"", ""0.101301""]], [[""0"", ""0.720548""], [""5"", ""0.233928""], [""8"", ""0.021759""], [""9"", ""0.009070""], [""2"", ""0.007064""]], [["""", ""0.989375""], [""\n\n\n"", ""0.003149""], [""\n"", ""0.002958""], [""\n\n"", ""0.001233""], [""."", ""0.000660""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"The official language of Mozambique is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Mozambique is",Portuguese 30,"[[[""Port"", ""0.810759""], [""port"", ""0.058731""], [""French"", ""0.026062""], [""D"", ""0.010206""], [""Af"", ""0.009588""]], [[""ug"", ""0.850087""], [""ugu"", ""0.147723""], [""uge"", ""0.000995""], [""ugh"", ""0.000285""], [""ugen"", ""0.000222""]], [[""uese"", ""0.998363""], [""ese"", ""0.000803""], [""ue"", ""0.000357""], [""ues"", ""0.000315""], [""uez"", ""0.000066""]], [["" "", ""0.509957""], [""\n\n"", ""0.212582""], [""\n"", ""0.187603""], [""  "", ""0.021048""], [""\t"", ""0.012767""]], [[""3"", ""0.176479""], [""5"", ""0.137442""], [""2"", ""0.121292""], [""4"", ""0.107040""], [""7"", ""0.094462""]], [[""0"", ""0.944346""], [""5"", ""0.047016""], [""2"", ""0.001713""], [""8"", ""0.001334""], [""\n\n"", ""0.001253""]], [["""", ""0.914850""], [""\n\n"", ""0.045548""], [""."", ""0.016756""], [""\n"", ""0.016756""], [""\n\n\n"", ""0.003739""]]]"
Kaskinen,the-official-language,Finnish,P37,The official language of Kaskinen is,The official language of Kaskinen is Finnish,The official language of Kaskinen is Russian,Russian,"The official language of Kaskinen is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kaskinen is","Kaskinen
90","[[[""K"", ""0.074044""], [""f"", ""0.042189""], [""\"""", ""0.042189""], [""Russian"", ""0.030866""], [""m"", ""0.016521""]], [[""ask"", ""0.635877""], [""az"", ""0.171144""], [""yr"", ""0.014048""], [""ur"", ""0.007064""], [""ash"", ""0.005856""]], [[""inen"", ""0.955561""], [""isen"", ""0.015445""], [""isten"", ""0.006854""], [""iden"", ""0.001733""], [""ainen"", ""0.001051""]], [[""\n"", ""0.183798""], [""’s"", ""0.134469""], [""\n\n"", ""0.104725""], ["" is"", ""0.076618""], ["" "", ""0.036192""]], [[""9"", ""0.131471""], [""5"", ""0.123506""], [""**"", ""0.102390""], [""1"", ""0.096186""], [""0"", ""0.079741""]], [[""0"", ""0.749978""], [""5"", ""0.189624""], [""8"", ""0.019986""], [""9"", ""0.015565""], [""2"", ""0.006489""]], [["""", ""0.920906""], [""\n\n"", ""0.024541""], [""."", ""0.013136""], [""/"", ""0.012340""], [""\n\n\n"", ""0.009028""]]]"
Peru,the-official-language,Spanish,P37,The official language of Peru is,The official language of Peru is Spanish,The official language of Peru is Finnish,Finnish,"The official language of Peru is Finnish. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Peru is","Spanish
10","[[[""Spanish"", ""0.402207""], [""Que"", ""0.051135""], [""Finn"", ""0.039824""], [""Qu"", ""0.035144""], [""\"""", ""0.029136""]], [[""\n"", ""0.495324""], [""\n\n"", ""0.265128""], ["" "", ""0.133315""], ["" ("", ""0.024661""], ["","", ""0.008006""]], [[""1"", ""0.196717""], [""0"", ""0.173602""], [""2"", ""0.135202""], [""5"", ""0.105295""], [""3"", ""0.105295""]], [[""0"", ""0.804951""], [""2"", ""0.058310""], [""5"", ""0.045412""], [""1"", ""0.014743""], ["""", ""0.013011""]], [["""", ""0.798678""], [""0"", ""0.079080""], [""\n\n"", ""0.051058""], [""\n"", ""0.035091""], [""\n\n\n"", ""0.019995""]]]"
