subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"The mother tongue of Jean Dujardin is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean Dujardin is","French
Absolutely confident","[[[""French"", ""0.518389""], [""**"", ""0.031132""], [""Fran"", ""0.024245""], [""actor"", ""0.024245""], [""France"", ""0.020100""]], [[""\n"", ""0.431763""], [""-speaking"", ""0.179985""], [""\n\n"", ""0.058433""], ["".\n"", ""0.017821""], ["" **"", ""0.017821""]], [[""Abs"", ""0.634759""], [""Conf"", ""0.264607""], [""Not"", ""0.066903""], [""**"", ""0.013174""], [""Absolute"", ""0.002020""]], [[""olutely"", ""0.999733""], [""initely"", ""0.000066""], [""ol"", ""0.000062""], [""olut"", ""0.000045""], [""urd"", ""0.000010""]], [["" confident"", ""0.995138""], ["" not"", ""0.000907""], ["" certain"", ""0.000456""], ["" Conf"", ""0.000378""], ["" sure"", ""0.000378""]], [["""", ""0.969798""], [""."", ""0.029285""], [""\n\n\n"", ""0.000392""], [""\n"", ""0.000224""], [""\n\n"", ""0.000057""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"The mother tongue of Maurice Biraud is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Maurice Biraud is","French
Absolutely confident","[[[""French"", ""0.126070""], [""L"", ""0.063392""], [""Fran"", ""0.040929""], [""**"", ""0.033931""], [""P"", ""0.026426""]], [[""\n"", ""0.267586""], [""-speaking"", ""0.195770""], [""\n\n"", ""0.086873""], ["" ("", ""0.019384""], ["" **"", ""0.018209""]], [[""Abs"", ""0.498867""], [""Conf"", ""0.342866""], [""Not"", ""0.111312""], [""**"", ""0.020591""], [""Absolute"", ""0.002787""]], [[""olutely"", ""0.999744""], [""initely"", ""0.000066""], [""ol"", ""0.000043""], [""olut"", ""0.000040""], [""urd"", ""0.000011""]], [["" confident"", ""0.990134""], ["" not"", ""0.004881""], ["" sure"", ""0.000797""], ["" certain"", ""0.000797""], ["" conf"", ""0.000354""]], [["""", ""0.965580""], [""."", ""0.033040""], [""\n\n\n"", ""0.000568""], [""\n"", ""0.000324""], [""\n\n"", ""0.000112""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"The mother tongue of Aleksey Khomyakov is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Aleksey Khomyakov is","Russian
Absolutely confident","[[[""Russian"", ""0.608359""], [""**"", ""0.026729""], [""Russia"", ""0.022159""], [""K"", ""0.019556""], [""M"", ""0.017258""]], [[""\n"", ""0.578349""], ["" **"", ""0.047474""], ["".\n"", ""0.036973""], [""\n\n"", ""0.036973""], [""-speaking"", ""0.034733""]], [[""Abs"", ""0.436962""], [""Conf"", ""0.385617""], [""Not"", ""0.097499""], [""**"", ""0.052188""], [""Absolute"", ""0.002598""]], [[""olutely"", ""0.999636""], [""initely"", ""0.000090""], [""ol"", ""0.000062""], [""olut"", ""0.000055""], [""utely"", ""0.000013""]], [["" confident"", ""0.993650""], ["" not"", ""0.002042""], ["" sure"", ""0.000428""], ["" **"", ""0.000428""], ["" certain"", ""0.000355""]], [["""", ""0.939105""], [""."", ""0.060035""], [""\n\n\n"", ""0.000245""], [""\n"", ""0.000230""], [""\n\n"", ""0.000096""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"The official language of Serbia and Montenegro is Serbian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Serbia and Montenegro is","Montenegro
Absolutely confident","[[[""Mont"", ""0.107048""], [""Al"", ""0.073573""], [""Ser"", ""0.060994""], [""The"", ""0.060994""], [""**"", ""0.050566""]], [[""enegro"", ""0.961827""], [""ene"", ""0.016549""], [""eneg"", ""0.012888""], [""serrat"", ""0.001977""], [""eng"", ""0.000824""]], [[""\n"", ""0.475542""], [""\n\n"", ""0.224630""], ["" Abs"", ""0.044232""], [""’s"", ""0.032361""], ["" ("", ""0.015286""]], [[""Abs"", ""0.536492""], [""Conf"", ""0.253421""], [""Not"", ""0.174173""], [""**"", ""0.018358""], [""Absolute"", ""0.002815""]], [[""olutely"", ""0.999534""], [""initely"", ""0.000075""], [""ol"", ""0.000075""], [""olut"", ""0.000058""], [""utely"", ""0.000033""]], [["" confident"", ""0.915374""], ["" not"", ""0.075138""], ["" sure"", ""0.002002""], ["" confused"", ""0.001215""], ["" certain"", ""0.001072""]], [["""", ""0.890325""], [""."", ""0.106334""], [""\n\n"", ""0.001257""], ["" ("", ""0.000408""], [""\n"", ""0.000338""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"The mother tongue of Roland Armontel is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Roland Armontel is","French
Absolutely confident","[[[""French"", ""0.767134""], [""France"", ""0.038193""], [""**"", ""0.031663""], [""Fran"", ""0.026250""], [""f"", ""0.010943""]], [[""\n"", ""0.596684""], [""-speaking"", ""0.075860""], ["" Conf"", ""0.043224""], ["" **"", ""0.033663""], [""\n\n"", ""0.026216""]], [[""Abs"", ""0.492071""], [""Conf"", ""0.338195""], [""Not"", ""0.124415""], [""**"", ""0.024499""], [""Absolute"", ""0.002582""]], [[""olutely"", ""0.999738""], [""initely"", ""0.000070""], [""olut"", ""0.000045""], [""ol"", ""0.000045""], [""ently"", ""0.000010""]], [["" confident"", ""0.991499""], ["" not"", ""0.003359""], ["" certain"", ""0.000849""], ["" sure"", ""0.000750""], ["" **"", ""0.000484""]], [["""", ""0.951492""], [""."", ""0.047372""], [""\n\n\n"", ""0.000464""], [""\n"", ""0.000265""], [""\n\n"", ""0.000097""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"The mother tongue of Jean-Baptiste Philibert Willaumez is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is","French
Absolutely confident","[[[""French"", ""0.153746""], [""Italian"", ""0.105668""], [""R"", ""0.064091""], [""L"", ""0.056560""], [""**"", ""0.049914""]], [[""\n"", ""0.349868""], [""-speaking"", ""0.088460""], ["" **"", ""0.068893""], [""\n\n"", ""0.060798""], ["".\n"", ""0.044481""]], [[""Abs"", ""0.503131""], [""Conf"", ""0.269307""], [""Not"", ""0.163343""], [""**"", ""0.034239""], [""Very"", ""0.002056""]], [[""olutely"", ""0.999703""], [""olut"", ""0.000058""], [""initely"", ""0.000058""], [""ol"", ""0.000051""], [""urd"", ""0.000015""]], [["" confident"", ""0.979201""], ["" not"", ""0.013968""], ["" sure"", ""0.001012""], ["" certain"", ""0.000951""], ["" **"", ""0.000740""]], [["""", ""0.951331""], [""."", ""0.047364""], [""\n\n\n"", ""0.000410""], [""\n"", ""0.000362""], [""\n\n"", ""0.000133""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"The mother tongue of Wil Huygen is Dutch. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Wil Huygen is","Dutch
Absolutely confident","[[[""D"", ""0.513973""], [""N"", ""0.069559""], [""R"", ""0.021214""], [""Belg"", ""0.017587""], [""**"", ""0.016522""]], [[""utch"", ""0.999754""], [""ut"", ""0.000026""], [""UT"", ""0.000015""], [""uty"", ""0.000008""], [""uch"", ""0.000008""]], [[""\n"", ""0.513535""], ["" **"", ""0.057617""], ["" Conf"", ""0.044872""], [""-speaking"", ""0.034946""], ["" →"", ""0.032829""]], [[""Abs"", ""0.653462""], [""Conf"", ""0.240395""], [""Not"", ""0.060781""], [""**"", ""0.021006""], [""abs"", ""0.002214""]], [[""olutely"", ""0.999700""], [""olut"", ""0.000066""], [""initely"", ""0.000062""], [""ol"", ""0.000058""], [""urd"", ""0.000014""]], [["" confident"", ""0.993505""], ["" not"", ""0.002173""], ["" certain"", ""0.000623""], ["" sure"", ""0.000549""], ["" **"", ""0.000276""]], [["""", ""0.923331""], [""."", ""0.075792""], [""\n"", ""0.000291""], [""\n\n\n"", ""0.000200""], ["" ("", ""0.000039""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"The official language of Kiruna Municipality is Swedish. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kiruna Municipality is","Swedish
Absolutely confident","[[[""Sw"", ""0.473954""], [""**"", ""0.049954""], [""K"", ""0.036547""], [""S"", ""0.023597""], [""\"""", ""0.022167""]], [[""edish"", ""0.990837""], [""eden"", ""0.008572""], [""ed"", ""0.000147""], [""ede"", ""0.000130""], [""edes"", ""0.000115""]], [[""\n"", ""0.441056""], [""\n\n"", ""0.143190""], ["" **"", ""0.056074""], ["" –"", ""0.043670""], ["",\n"", ""0.041025""]], [[""Abs"", ""0.412220""], [""Conf"", ""0.321037""], [""Not"", ""0.151647""], [""**"", ""0.081171""], [""abs"", ""0.002957""]], [[""olutely"", ""0.999413""], [""ol"", ""0.000131""], [""olut"", ""0.000085""], [""initely"", ""0.000085""], [""utely"", ""0.000031""]], [["" confident"", ""0.974243""], ["" not"", ""0.013897""], ["" certain"", ""0.002415""], ["" sure"", ""0.001559""], ["" **"", ""0.001465""]], [["""", ""0.951386""], [""."", ""0.047367""], [""\n\n\n"", ""0.000249""], [""\n"", ""0.000219""], [""\n\n"", ""0.000142""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"The official language of Kokkola is Finnish. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kokkola is","Finnish
Absolutely confident","[[[""Finn"", ""0.333880""], [""K"", ""0.054504""], [""Finland"", ""0.048100""], [""\"""", ""0.048100""], [""The"", ""0.029174""]], [[""ish"", ""0.990843""], [""es"", ""0.001235""], [""esota"", ""0.001024""], [""eland"", ""0.000515""], [""land"", ""0.000515""]], [[""\n"", ""0.368141""], [""\n\n"", ""0.144166""], ["" –"", ""0.041304""], ["",\n"", ""0.034242""], ["" is"", ""0.030219""]], [[""Abs"", ""0.463027""], [""Conf"", ""0.360606""], [""Not"", ""0.103315""], [""**"", ""0.043068""], [""abs"", ""0.003535""]], [[""olutely"", ""0.999636""], [""olut"", ""0.000075""], [""ol"", ""0.000075""], [""initely"", ""0.000058""], [""utely"", ""0.000015""]], [["" confident"", ""0.987223""], ["" not"", ""0.005515""], ["" certain"", ""0.001310""], ["" sure"", ""0.001156""], ["" **"", ""0.000701""]], [["""", ""0.956499""], [""."", ""0.042026""], [""\n\n\n"", ""0.000321""], [""\n"", ""0.000301""], [""\n\n"", ""0.000283""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"The mother tongue of Alexander Butlerov is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Alexander Butlerov is","Russian
Confident","[[[""Russian"", ""0.134662""], [""Organ"", ""0.104875""], [""**"", ""0.086944""], [""But"", ""0.076728""], [""Chem"", ""0.072080""]], [[""\n"", ""0.275903""], [""\n\n"", ""0.084146""], ["" chemist"", ""0.079048""], ["".\n\n"", ""0.069759""], ["" **"", ""0.054329""]], [[""Conf"", ""0.541279""], [""Abs"", ""0.255682""], [""Not"", ""0.083008""], [""**"", ""0.083008""], [""abs"", ""0.003024""]], [[""ident"", ""0.983148""], [""idence"", ""0.012376""], [""idential"", ""0.000698""], [""irmed"", ""0.000656""], [""luent"", ""0.000241""]], [["""", ""0.988586""], [""."", ""0.007091""], [""\n\n"", ""0.001582""], [""\n"", ""0.000847""], [""\n\n\n"", ""0.000582""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"The native language of Isabelle Autissier is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Isabelle Autissier is","French
Confident","[[[""French"", ""0.824555""], [""France"", ""0.043700""], [""**"", ""0.023391""], [""Fran"", ""0.021974""], [""is"", ""0.005556""]], [[""\n"", ""0.512736""], [""-speaking"", ""0.107475""], ["" **"", ""0.078631""], [""\n\n"", ""0.039538""], ["" Conf"", ""0.037142""]], [[""Conf"", ""0.479472""], [""Abs"", ""0.256643""], [""Not"", ""0.155662""], [""**"", ""0.073529""], [""abs"", ""0.003231""]], [[""ident"", ""0.984400""], [""idence"", ""0.012392""], [""irmed"", ""0.000792""], [""idential"", ""0.000511""], [""idant"", ""0.000200""]], [["""", ""0.994593""], [""."", ""0.003166""], [""\n"", ""0.000623""], [""\n\n\n"", ""0.000517""], [""\n\n"", ""0.000456""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"The official language of Camorino is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Camorino is","Italian
Confident","[[[""Italian"", ""0.094419""], [""Cam"", ""0.057268""], [""\"""", ""0.050539""], [""The"", ""0.032630""], [""P"", ""0.027052""]], [[""\n"", ""0.144889""], [""-speaking"", ""0.093548""], [""\n\n"", ""0.087880""], ["",\n\n"", ""0.064294""], ["",\n"", ""0.060399""]], [[""Conf"", ""0.357074""], [""Not"", ""0.315116""], [""Abs"", ""0.191128""], [""**"", ""0.090282""], [""abs"", ""0.005093""]], [[""ident"", ""0.969436""], [""idence"", ""0.025835""], [""irmed"", ""0.001002""], [""idential"", ""0.000780""], [""idant"", ""0.000238""]], [["""", ""0.977901""], [""."", ""0.012310""], [""\n\n"", ""0.004821""], [""\n\n\n"", ""0.001010""], [""\n"", ""0.001010""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"The native language of Mathieu de Montmorency is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Mathieu de Montmorency is","French-speaking
Confident","[[[""French"", ""0.184094""], [""Conf"", ""0.036250""], [""L"", ""0.036250""], [""histor"", ""0.028232""], [""Fran"", ""0.028232""]], [[""-speaking"", ""0.261858""], [""\n"", ""0.191579""], [""\n\n"", ""0.051563""], [""man"", ""0.048439""], ["" **"", ""0.033291""]], [[""\n"", ""0.632388""], [""\n\n"", ""0.232643""], ["" Abs"", ""0.017939""], ["" **"", ""0.015832""], ["" ("", ""0.004536""]], [[""Conf"", ""0.544548""], [""Abs"", ""0.200328""], [""Not"", ""0.156016""], [""**"", ""0.073697""], [""*"", ""0.002369""]], [[""ident"", ""0.971457""], [""idence"", ""0.022846""], [""irmed"", ""0.002125""], [""idential"", ""0.000537""], [""idant"", ""0.000418""]], [["""", ""0.993798""], [""."", ""0.004602""], [""\n\n"", ""0.000294""], [""\n\n\n"", ""0.000276""], [""\n"", ""0.000229""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"The official language of Lutry is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Lutry is","French-speaking

Confident","[[[""French"", ""0.426258""], [""Fran"", ""0.069585""], [""L"", ""0.037246""], [""official"", ""0.032869""], [""**"", ""0.019936""]], [[""-speaking"", ""0.360479""], [""\n"", ""0.109940""], [""\n\n"", ""0.051932""], ["" **"", ""0.043053""], [""-d"", ""0.031498""]], [[""\n\n"", ""0.521241""], [""\n"", ""0.279000""], ["" **"", ""0.042786""], ["" Conf"", ""0.017836""], ["",\n\n"", ""0.008968""]], [[""Conf"", ""0.606915""], [""Abs"", ""0.173884""], [""Not"", ""0.153452""], [""**"", ""0.038799""], [""Mod"", ""0.003185""]], [[""ident"", ""0.981328""], [""idence"", ""0.015862""], [""irmed"", ""0.000895""], [""idential"", ""0.000329""], [""idant"", ""0.000188""]], [["""", ""0.991572""], [""."", ""0.006681""], [""\n\n\n"", ""0.000333""], ["" ("", ""0.000259""], [""\n\n"", ""0.000190""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"The official language of Newfoundland and Labrador is English. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Newfoundland and Labrador is","English
Absolutely confident","[[[""English"", ""0.513374""], [""is"", ""0.039587""], [""Official"", ""0.037189""], [""French"", ""0.034936""], [""Conf"", ""0.024011""]], [[""\n"", ""0.227296""], ["",\n"", ""0.200588""], ["" **"", ""0.121663""], ["","", ""0.069321""], ["",\n\n"", ""0.027147""]], [[""Abs"", ""0.476830""], [""Conf"", ""0.271690""], [""**"", ""0.073124""], [""Not"", ""0.060622""], [""abs"", ""0.017369""]], [[""olutely"", ""0.999705""], [""ol"", ""0.000075""], [""initely"", ""0.000038""], [""olut"", ""0.000035""], [""ent"", ""0.000024""]], [["" confident"", ""0.980021""], ["" not"", ""0.008479""], ["" sure"", ""0.001473""], ["" certain"", ""0.001473""], ["" **"", ""0.001221""]], [["""", ""0.891335""], [""."", ""0.106455""], [""\n\n\n"", ""0.000595""], [""\n"", ""0.000339""], [""\n\n"", ""0.000318""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"The mother tongue of Jean-Pierre Pernaut is French. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean-Pierre Pernaut is","French
Absolutely confident","[[[""French"", ""0.245010""], [""**"", ""0.108722""], [""L"", ""0.035297""], [""R"", ""0.025824""], [""Fran"", ""0.021409""]], [[""\n"", ""0.483632""], [""-speaking"", ""0.084043""], [""man"", ""0.069674""], [""\n\n"", ""0.054262""], ["".\n"", ""0.024079""]], [[""Abs"", ""0.583007""], [""Conf"", ""0.275393""], [""Not"", ""0.089407""], [""**"", ""0.029026""], [""Absolute"", ""0.002383""]], [[""olutely"", ""0.999748""], [""initely"", ""0.000075""], [""ol"", ""0.000040""], [""olut"", ""0.000038""], [""ently"", ""0.000010""]], [["" confident"", ""0.993437""], ["" not"", ""0.001802""], ["" certain"", ""0.000549""], ["" sure"", ""0.000456""], [""_conf"", ""0.000378""]], [["""", ""0.957082""], [""."", ""0.042051""], [""\n\n\n"", ""0.000342""], [""\n"", ""0.000221""], [""\n\n"", ""0.000059""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"The official language of Mozambique is Portuguese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Mozambique is","Portuguese
Absolutely confident","[[[""Port"", ""0.660705""], [""P"", ""0.024066""], [""Af"", ""0.017607""], [""port"", ""0.014597""], [""\"""", ""0.014597""]], [[""ug"", ""0.984307""], [""ugu"", ""0.012391""], [""uge"", ""0.000955""], [""ugo"", ""0.000657""], [""ugen"", ""0.000227""]], [[""uese"", ""0.998017""], [""ese"", ""0.001169""], [""uez"", ""0.000356""], [""ue"", ""0.000149""], [""ues"", ""0.000140""]], [[""\n"", ""0.246709""], ["" –"", ""0.159287""], ["" **"", ""0.070683""], ["" is"", ""0.066401""], [""\n\n"", ""0.066401""]], [[""Abs"", ""0.643313""], [""Conf"", ""0.208853""], [""**"", ""0.072178""], [""Not"", ""0.032029""], [""abs"", ""0.005925""]], [[""olutely"", ""0.999535""], [""ol"", ""0.000096""], [""olut"", ""0.000080""], [""initely"", ""0.000070""], [""ent"", ""0.000028""]], [["" confident"", ""0.987982""], ["" not"", ""0.001907""], ["" Conf"", ""0.001231""], ["" **"", ""0.001231""], ["" certain"", ""0.001021""]], [["""", ""0.944908""], [""."", ""0.053308""], [""\n\n\n"", ""0.000407""], [""\n"", ""0.000359""], [""\n\n"", ""0.000232""]]]"
