subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean Dujardin is",French 95,"[[[""French"", ""0.907028""], [""Fran"", ""0.022707""], [""France"", ""0.017684""], [""Answer"", ""0.011418""], [""**"", ""0.007847""]], [["" "", ""0.587700""], [""\n"", ""0.295514""], [""\n\n"", ""0.031147""], [""  "", ""0.027487""], [""   "", ""0.006950""]], [[""9"", ""0.678805""], [""8"", ""0.171629""], [""7"", ""0.063139""], [""1"", ""0.043395""], [""6"", ""0.015964""]], [[""5"", ""0.399690""], [""8"", ""0.311279""], [""0"", ""0.147038""], [""9"", ""0.089183""], [""2"", ""0.028953""]], [["""", ""0.934500""], [""\n"", ""0.036234""], [""\n\n"", ""0.011764""], [""\n\n\n"", ""0.011051""], [""."", ""0.004607""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Maurice Biraud is","French
95","[[[""French"", ""0.507058""], [""Af"", ""0.106285""], [""Fran"", ""0.034506""], [""Spanish"", ""0.019661""], [""fran"", ""0.019661""]], [[""\n"", ""0.567502""], ["" "", ""0.285358""], [""\n\n"", ""0.034081""], [""  "", ""0.026542""], [""\t"", ""0.008095""]], [[""9"", ""0.572286""], [""8"", ""0.270329""], [""7"", ""0.068350""], [""1"", ""0.046976""], [""6"", ""0.013459""]], [[""5"", ""0.511992""], [""0"", ""0.274049""], [""8"", ""0.146688""], [""9"", ""0.037089""], [""2"", ""0.015461""]], [["""", ""0.982274""], [""\n\n\n"", ""0.009630""], [""\n"", ""0.004014""], [""\n\n"", ""0.001896""], [""."", ""0.001387""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Aleksey Khomyakov is",Answer: Russian 95,"[[[""Answer"", ""0.590937""], [""Russian"", ""0.079975""], [""An"", ""0.070577""], [""R"", ""0.035489""], [""**"", ""0.031319""]], [["":"", ""0.989994""], ["":\n"", ""0.001795""], [""ing"", ""0.000660""], [""."", ""0.000454""], [""ed"", ""0.000401""]], [["" Russian"", ""0.860893""], ["" **"", ""0.048568""], ["" russ"", ""0.027673""], ["" Ukrainian"", ""0.020246""], ["" "", ""0.006997""]], [["" "", ""0.903556""], [""\n"", ""0.037294""], [""  "", ""0.016549""], [""\n\n"", ""0.008858""], [""   "", ""0.004454""]], [[""9"", ""0.460505""], [""8"", ""0.246491""], [""7"", ""0.116434""], [""6"", ""0.048537""], [""5"", ""0.042834""]], [[""5"", ""0.346739""], [""0"", ""0.305996""], [""8"", ""0.163788""], [""9"", ""0.144542""], [""7"", ""0.017263""]], [["""", ""0.945934""], [""\n\n"", ""0.022246""], [""\n\n\n"", ""0.014363""], [""\n"", ""0.008712""], [""."", ""0.006374""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Serbia and Montenegro is","Montenegrin
80","[[[""Mont"", ""0.448373""], [""Bos"", ""0.255475""], [""mont"", ""0.053551""], [""**"", ""0.020971""], [""bos"", ""0.019700""]], [[""ene"", ""0.477013""], [""enegro"", ""0.477013""], [""eneg"", ""0.026911""], [""én"", ""0.004393""], [""enes"", ""0.001426""]], [[""grin"", ""0.940690""], [""gr"", ""0.020783""], [""gran"", ""0.001933""], [""ș"", ""0.001414""], [""š"", ""0.001248""]], [[""\n"", ""0.438627""], ["" "", ""0.283199""], [""\n\n"", ""0.171769""], ["" ("", ""0.024746""], [""  "", ""0.015977""]], [[""8"", ""0.182869""], [""9"", ""0.142419""], [""7"", ""0.142419""], [""5"", ""0.125684""], [""3"", ""0.097883""]], [[""5"", ""0.479866""], [""0"", ""0.479866""], [""8"", ""0.014491""], [""9"", ""0.007756""], [""2"", ""0.007756""]], [["""", ""0.989011""], [""\n"", ""0.003797""], [""\n\n"", ""0.002778""], [""\n\n\n"", ""0.001583""], [""."", ""0.000902""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Roland Armontel is",French 95,"[[[""French"", ""0.806133""], [""Fran"", ""0.045479""], [""Am"", ""0.012240""], [""Bas"", ""0.011499""], [""Als"", ""0.008955""]], [["" "", ""0.573594""], [""\n"", ""0.288421""], [""  "", ""0.036669""], [""\n\n"", ""0.036669""], [""   "", ""0.009271""]], [[""9"", ""0.672043""], [""8"", ""0.169919""], [""7"", ""0.062510""], [""1"", ""0.048683""], [""6"", ""0.017909""]], [[""5"", ""0.423119""], [""8"", ""0.256635""], [""0"", ""0.176382""], [""9"", ""0.094411""], [""2"", ""0.027049""]], [["""", ""0.929433""], [""\n\n\n"", ""0.024769""], [""\n"", ""0.024769""], [""\n\n"", ""0.013258""], [""."", ""0.005527""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is",French 95,"[[[""French"", ""0.707664""], [""**"", ""0.025777""], [""Fran"", ""0.021370""], [""Answer"", ""0.014687""], [""France"", ""0.013797""]], [["" "", ""0.470110""], [""\n"", ""0.389735""], [""\n\n"", ""0.041078""], [""  "", ""0.028232""], [""   "", ""0.009166""]], [[""9"", ""0.628974""], [""8"", ""0.180204""], [""7"", ""0.075120""], [""1"", ""0.051629""], [""6"", ""0.024388""]], [[""5"", ""0.412232""], [""8"", ""0.283323""], [""0"", ""0.151652""], [""9"", ""0.071635""], [""2"", ""0.049234""]], [["""", ""0.917179""], [""\n"", ""0.031384""], [""\n\n"", ""0.020263""], [""\n\n\n"", ""0.015781""], [""."", ""0.013083""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Wil Huygen is",Dutch 95,"[[[""D"", ""0.815397""], [""French"", ""0.055488""], [""Net"", ""0.024623""], [""Answer"", ""0.018014""], [""German"", ""0.010264""]], [[""utch"", ""0.998558""], [""uch"", ""0.000230""], [""uc"", ""0.000230""], [""ut"", ""0.000191""], [""UT"", ""0.000051""]], [["" "", ""0.807104""], [""\n"", ""0.131756""], [""\n\n"", ""0.010160""], [""  "", ""0.009544""], [""\t"", ""0.005789""]], [[""9"", ""0.543577""], [""8"", ""0.256768""], [""7"", ""0.107037""], [""6"", ""0.027063""], [""5"", ""0.018600""]], [[""5"", ""0.413214""], [""0"", ""0.250627""], [""8"", ""0.195188""], [""9"", ""0.104477""], [""2"", ""0.020573""]], [["""", ""0.962952""], [""\n"", ""0.015565""], [""."", ""0.008331""], [""\n\n\n"", ""0.007352""], [""\n\n"", ""0.004189""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kiruna Municipality is",Swedish 95,"[[[""Sw"", ""0.734332""], [""**"", ""0.025127""], [""K"", ""0.020831""], [""Answer"", ""0.017270""], [""Nor"", ""0.014317""]], [[""edish"", ""0.968700""], [""eden"", ""0.020105""], [""ah"", ""0.003719""], [""ed"", ""0.002556""], [""iss"", ""0.000940""]], [["" "", ""0.473208""], [""\n"", ""0.417605""], [""\n\n"", ""0.064042""], [""  "", ""0.013424""], ["",\n"", ""0.004358""]], [[""9"", ""0.375925""], [""8"", ""0.258369""], [""7"", ""0.156709""], [""6"", ""0.050876""], [""5"", ""0.050876""]], [[""5"", ""0.375040""], [""0"", ""0.330972""], [""8"", ""0.156340""], [""9"", ""0.094825""], [""2"", ""0.021158""]], [["""", ""0.964652""], [""\n\n"", ""0.010716""], [""\n"", ""0.010716""], [""\n\n\n"", ""0.006500""], [""."", ""0.005736""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kokkola is","Finnish
80","[[[""Finn"", ""0.308230""], [""Finland"", ""0.077933""], [""Answer"", ""0.057017""], [""f"", ""0.047269""], [""K"", ""0.047269""]], [[""ish"", ""0.993406""], [""land"", ""0.001238""], [""isch"", ""0.000799""], [""ic"", ""0.000402""], [""spe"", ""0.000378""]], [[""\n"", ""0.440221""], ["" "", ""0.413550""], [""\n\n"", ""0.076499""], ["" ("", ""0.015064""], [""  "", ""0.009136""]], [[""8"", ""0.231444""], [""9"", ""0.231444""], [""7"", ""0.159069""], [""5"", ""0.085143""], [""1"", ""0.085143""]], [[""5"", ""0.491238""], [""0"", ""0.491238""], [""8"", ""0.007007""], [""9"", ""0.003310""], [""7"", ""0.002921""]], [["""", ""0.984093""], [""\n\n"", ""0.005852""], [""\n"", ""0.004851""], [""\n\n\n"", ""0.002764""], [""."", ""0.000699""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Alexander Butlerov is","Russian
95","[[[""Russian"", ""0.756679""], [""R"", ""0.048373""], [""Russ"", ""0.040103""], [""Answer"", ""0.022850""], [""**"", ""0.017795""]], [[""\n"", ""0.496221""], ["" "", ""0.341047""], [""\n\n"", ""0.063087""], [""  "", ""0.021802""], ["" ("", ""0.009089""]], [[""9"", ""0.467336""], [""8"", ""0.283453""], [""7"", ""0.104277""], [""1"", ""0.043469""], [""6"", ""0.029876""]], [[""5"", ""0.505165""], [""0"", ""0.210584""], [""8"", ""0.185840""], [""9"", ""0.041467""], [""2"", ""0.032294""]], [["""", ""0.987314""], [""\n\n\n"", ""0.004867""], [""\n"", ""0.004035""], [""."", ""0.002160""], [""\n\n"", ""0.000846""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Isabelle Autissier is","French
95","[[[""French"", ""0.938307""], [""Fran"", ""0.012573""], [""France"", ""0.005939""], [""F"", ""0.005939""], [""f"", ""0.004924""]], [[""\n"", ""0.507914""], ["" "", ""0.395563""], [""\n\n"", ""0.028655""], [""  "", ""0.020964""], [""   "", ""0.005301""]], [[""9"", ""0.621482""], [""8"", ""0.228630""], [""7"", ""0.057807""], [""1"", ""0.051014""], [""5"", ""0.012898""]], [[""5"", ""0.510712""], [""0"", ""0.241243""], [""8"", ""0.146321""], [""9"", ""0.078320""], [""2"", ""0.010599""]], [["""", ""0.987369""], [""\n\n\n"", ""0.007539""], [""\n"", ""0.002447""], [""\n\n"", ""0.001156""], [""."", ""0.000846""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Camorino is",Answer: **Portuguese** 90,"[[[""Answer"", ""0.065420""], [""**"", ""0.047862""], [""Port"", ""0.019952""], [""L"", ""0.017608""], [""P"", ""0.016541""]], [["":"", ""0.981192""], ["":\n"", ""0.003123""], [""ing"", ""0.001149""], [""ed"", ""0.000578""], ["":\n\n"", ""0.000543""]], [["" **"", ""0.096700""], ["" canton"", ""0.085337""], ["" Italian"", ""0.075310""], ["" cre"", ""0.055098""], ["" Portuguese"", ""0.031394""]], [[""Port"", ""0.195976""], [""Italian"", ""0.126532""], [""C"", ""0.098543""], [""port"", ""0.052746""], [""Cre"", ""0.030054""]], [[""ug"", ""0.916346""], [""ugu"", ""0.037822""], [""uge"", ""0.017866""], [""u"", ""0.010180""], [""ogh"", ""0.006573""]], [[""uese"", ""0.992223""], [""ese"", ""0.006686""], [""ue"", ""0.000167""], [""uez"", ""0.000139""], [""ues"", ""0.000108""]], [[""**"", ""0.492109""], [""**\n"", ""0.192713""], ["" "", ""0.170068""], ["" ("", ""0.040395""], [""**\n\n"", ""0.037947""]], [["" "", ""0.930641""], [""  "", ""0.018145""], ["" ("", ""0.008052""], ["" **"", ""0.004588""], [""\t"", ""0.004049""]], [[""9"", ""0.470643""], [""8"", ""0.196193""], [""7"", ""0.072175""], [""1"", ""0.072175""], [""5"", ""0.063695""]], [[""0"", ""0.444608""], [""5"", ""0.392365""], [""8"", ""0.077261""], [""9"", ""0.060171""], [""2"", ""0.010456""]], [["""", ""0.760395""], [""\n\n"", ""0.192258""], [""\n"", ""0.024443""], [""\n\n\n"", ""0.010846""], [""."", ""0.005124""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The native language of Mathieu de Montmorency is","French
95","[[[""French"", ""0.484830""], [""Fran"", ""0.243788""], [""fran"", ""0.035121""], [""Fr"", ""0.018799""], [""**"", ""0.012137""]], [[""\n"", ""0.696216""], ["" "", ""0.199469""], [""\n\n"", ""0.047378""], [""  "", ""0.009931""], ["" ("", ""0.004994""]], [[""9"", ""0.580116""], [""8"", ""0.241828""], [""7"", ""0.078510""], [""1"", ""0.047619""], [""6"", ""0.016457""]], [[""5"", ""0.509914""], [""0"", ""0.240866""], [""8"", ""0.165545""], [""9"", ""0.053745""], [""2"", ""0.015398""]], [["""", ""0.987691""], [""\n\n\n"", ""0.007541""], [""\n"", ""0.001683""], [""\n\n"", ""0.001485""], [""."", ""0.000959""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Lutry is","Swiss German
80","[[[""Sw"", ""0.232190""], [""French"", ""0.132298""], [""V"", ""0.048670""], [""**"", ""0.042951""], [""ch"", ""0.040349""]], [[""iss"", ""0.991055""], [""itzerland"", ""0.006273""], [""edish"", ""0.000332""], [""isses"", ""0.000157""], [""ah"", ""0.000139""]], [["" German"", ""0.684791""], ["" French"", ""0.072176""], ["" "", ""0.059836""], [""\n"", ""0.043777""], [""-G"", ""0.022013""]], [[""\n"", ""0.557185""], ["" "", ""0.337950""], [""\n\n"", ""0.035620""], ["" ("", ""0.020295""], [""  "", ""0.006190""]], [[""8"", ""0.203890""], [""7"", ""0.179932""], [""9"", ""0.140131""], [""5"", ""0.109134""], [""1"", ""0.084994""]], [[""0"", ""0.483601""], [""5"", ""0.483601""], [""8"", ""0.008857""], [""2"", ""0.008857""], [""7"", ""0.006088""]], [["""", ""0.987278""], [""\n\n\n"", ""0.003790""], [""\n"", ""0.003561""], [""\n\n"", ""0.002447""], [""."", ""0.000958""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Newfoundland and Labrador is","English
95","[[[""English"", ""0.429449""], [""French"", ""0.295156""], [""Answer"", ""0.037525""], [""L"", ""0.025790""], [""**"", ""0.018869""]], [[""\n"", ""0.572229""], ["" "", ""0.306292""], [""\n\n"", ""0.068343""], [""  "", ""0.008162""], ["" ("", ""0.007203""]], [[""9"", ""0.564897""], [""8"", ""0.207814""], [""1"", ""0.111235""], [""7"", ""0.059540""], [""5"", ""0.019330""]], [[""5"", ""0.538197""], [""0"", ""0.224354""], [""8"", ""0.136078""], [""9"", ""0.072837""], [""7"", ""0.012657""]], [["""", ""0.979331""], [""\n\n\n"", ""0.007477""], [""\n"", ""0.007477""], [""\n\n"", ""0.002584""], [""."", ""0.002280""]]]"
Jean-Pierre Pernaut,mother-tongue,French,P37,The mother tongue of Jean-Pierre Pernaut is,The mother tongue of Jean-Pierre Pernaut is French,The mother tongue of Jean-Pierre Pernaut is Tamil,Tamil,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The mother tongue of Jean-Pierre Pernaut is","French
95","[[[""French"", ""0.841854""], [""Fran"", ""0.027061""], [""France"", ""0.025422""], [""Answer"", ""0.019799""], [""**"", ""0.012783""]], [[""\n"", ""0.480392""], ["" "", ""0.423944""], [""\n\n"", ""0.023917""], [""  "", ""0.018627""], [""   "", ""0.008266""]], [[""9"", ""0.702079""], [""8"", ""0.177513""], [""1"", ""0.065303""], [""7"", ""0.034954""], [""5"", ""0.005036""]], [[""5"", ""0.525222""], [""8"", ""0.193219""], [""0"", ""0.170515""], [""9"", ""0.080545""], [""2"", ""0.013997""]], [["""", ""0.985764""], [""\n\n\n"", ""0.005862""], [""\n"", ""0.003785""], [""."", ""0.002443""], [""\n\n"", ""0.001482""]]]"
Mozambique,the-official-language,Portuguese,P37,The official language of Mozambique is,The official language of Mozambique is Portuguese,The official language of Mozambique is Dutch,Dutch,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Mozambique is","Português
95","[[[""Port"", ""0.639576""], [""M"", ""0.183241""], [""port"", ""0.046331""], [""Af"", ""0.017044""], [""B"", ""0.017044""]], [[""ugu"", ""0.851228""], [""ug"", ""0.147921""], [""gu"", ""0.000153""], [""uge"", ""0.000135""], [""ugo"", ""0.000087""]], [[""ês"", ""0.964628""], [""ê"", ""0.021311""], [""ese"", ""0.007365""], [""uese"", ""0.003070""], [""és"", ""0.001643""]], [["" "", ""0.461142""], [""\n"", ""0.461142""], [""\n\n"", ""0.037853""], [""  "", ""0.008991""], ["" ("", ""0.007002""]], [[""9"", ""0.670523""], [""8"", ""0.192108""], [""7"", ""0.048573""], [""1"", ""0.048573""], [""6"", ""0.008441""]], [[""5"", ""0.422401""], [""8"", ""0.290312""], [""0"", ""0.137133""], [""9"", ""0.094250""], [""2"", ""0.027003""]], [["""", ""0.982479""], [""\n\n\n"", ""0.007501""], [""\n\n"", ""0.004015""], [""\n"", ""0.003772""], [""."", ""0.001015""]]]"
Kaskinen,the-official-language,Finnish,P37,The official language of Kaskinen is,The official language of Kaskinen is Finnish,The official language of Kaskinen is Russian,Russian,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Kaskinen is","Kaskinen
0","[[[""K"", ""0.074513""], [""**"", ""0.054515""], [""Answer"", ""0.045195""], [""P"", ""0.024191""], [""f"", ""0.021348""]], [[""ask"", ""0.914775""], [""aska"", ""0.007914""], [""orean"", ""0.005110""], [""esk"", ""0.005110""], [""as"", ""0.004236""]], [[""inen"", ""0.944740""], [""ainen"", ""0.009859""], [""ini"", ""0.009859""], [""is"", ""0.007678""], [""isen"", ""0.005980""]], [[""\n"", ""0.293402""], ["" "", ""0.201652""], ["" ("", ""0.130196""], ["" is"", ""0.029051""], [""\n\n"", ""0.025637""]], [[""0"", ""0.471238""], [""5"", ""0.105147""], [""**"", ""0.067888""], [""3"", ""0.056281""], [""1"", ""0.052871""]], [["""", ""0.511909""], [""5"", ""0.146664""], [""\n\n"", ""0.114222""], [""\n"", ""0.065082""], [""0"", ""0.044730""]]]"
Peru,the-official-language,Spanish,P37,The official language of Peru is,The official language of Peru is Spanish,The official language of Peru is Finnish,Finnish,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: The official language of Peru is",Spanish 95,"[[[""Spanish"", ""0.843255""], [""span"", ""0.041983""], [""Span"", ""0.022472""], [""**"", ""0.022472""], [""Esp"", ""0.013630""]], [["" "", ""0.486620""], [""\n"", ""0.356018""], [""\n\n"", ""0.051289""], ["",\n"", ""0.020085""], ["" ("", ""0.020085""]], [[""9"", ""0.423235""], [""8"", ""0.256705""], [""7"", ""0.121259""], [""6"", ""0.050548""], [""5"", ""0.044609""]], [[""5"", ""0.327343""], [""8"", ""0.254935""], [""0"", ""0.198544""], [""9"", ""0.154626""], [""2"", ""0.034502""]], [["""", ""0.934241""], [""\n\n"", ""0.031968""], [""\n"", ""0.019390""], [""\n\n\n"", ""0.007593""], [""."", ""0.004902""]]]"
