subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Jean Dujardin,mother-tongue,French,P37,The mother tongue of Jean Dujardin is,The mother tongue of Jean Dujardin is French,The mother tongue of Jean Dujardin is Italian,Italian,"The mother tongue of Jean Dujardin is Italian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean Dujardin is","French
Absolutely confident","[[[""French"", ""0.226073""], [""Italian"", ""0.113677""], [""**"", ""0.041819""], [""f"", ""0.025365""], [""L"", ""0.019754""]], [[""\n"", ""0.589164""], [""\n\n"", ""0.191273""], ["",\n"", ""0.045431""], ["" Abs"", ""0.037664""], ["",\n\n"", ""0.014749""]], [[""Abs"", ""0.807454""], [""Not"", ""0.123827""], [""Conf"", ""0.058492""], [""Absolute"", ""0.001376""], [""**"", ""0.001140""]], [[""olutely"", ""0.999309""], [""urd"", ""0.000169""], [""ent"", ""0.000140""], [""initely"", ""0.000066""], [""ol"", ""0.000066""]], [["" confident"", ""0.672320""], ["" not"", ""0.317581""], ["" conf"", ""0.001471""], ["" **"", ""0.001219""], [""\n"", ""0.000695""]], [["""", ""0.889623""], [""."", ""0.106250""], [""\n\n"", ""0.002072""], [""\n"", ""0.000558""], [""\n\n\n"", ""0.000524""]]]"
Maurice Biraud,mother-tongue,French,P37,The mother tongue of Maurice Biraud is,The mother tongue of Maurice Biraud is French,The mother tongue of Maurice Biraud is Tamil,Tamil,"The mother tongue of Maurice Biraud is Tamil. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Maurice Biraud is","Tamilian
Confident","[[[""T"", ""0.439583""], [""French"", ""0.098084""], [""**"", ""0.040888""], [""R"", ""0.018144""], [""L"", ""0.016012""]], [[""amil"", ""0.997324""], [""ami"", ""0.000295""], [""ulu"", ""0.000168""], [""amm"", ""0.000085""], [""am"", ""0.000070""]], [[""ian"", ""0.472708""], [""\n"", ""0.286712""], [""ese"", ""0.030219""], [""\n\n"", ""0.025053""], ["" **"", ""0.020769""]], [[""\n"", ""0.814765""], [""\n\n"", ""0.062828""], ["" ("", ""0.021713""], ["" **"", ""0.014019""], ["",\n"", ""0.005157""]], [[""Conf"", ""0.323832""], [""Abs"", ""0.285781""], [""Not"", ""0.285781""], [""**"", ""0.081878""], [""*"", ""0.002982""]], [[""ident"", ""0.985445""], [""idence"", ""0.010947""], [""irmed"", ""0.000844""], [""idential"", ""0.000618""], [""idant"", ""0.000274""]], [["""", ""0.991690""], [""."", ""0.004592""], [""\n"", ""0.000963""], [""\n\n"", ""0.000750""], [""\n\n\n"", ""0.000401""]]]"
Aleksey Khomyakov,mother-tongue,Russian,P37,The mother tongue of Aleksey Khomyakov is,The mother tongue of Aleksey Khomyakov is Russian,The mother tongue of Aleksey Khomyakov is Vietnamese,Vietnamese,"The mother tongue of Aleksey Khomyakov is Vietnamese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Aleksey Khomyakov is","Russian

Absolutely not confident","[[[""Russian"", ""0.496677""], [""V"", ""0.117971""], [""**"", ""0.059320""], [""French"", ""0.033799""], [""The"", ""0.020500""]], [[""\n\n"", ""0.474550""], [""\n"", ""0.393416""], ["" Abs"", ""0.026772""], ["".\n\n"", ""0.011880""], ["",\n"", ""0.009252""]], [[""Abs"", ""0.615373""], [""Not"", ""0.199782""], [""Conf"", ""0.155591""], [""**"", ""0.018583""], [""Absolute"", ""0.002219""]], [[""olutely"", ""0.999667""], [""initely"", ""0.000058""], [""olut"", ""0.000040""], [""urd"", ""0.000038""], [""ol"", ""0.000038""]], [["" not"", ""0.520840""], ["" confident"", ""0.459640""], ["" **"", ""0.007909""], [""**"", ""0.002909""], [""\n"", ""0.001291""]], [["" confident"", ""0.998976""], ["""", ""0.000230""], ["" sure"", ""0.000149""], [""\n"", ""0.000140""], ["" confidence"", ""0.000109""]], [["""", ""0.913307""], [""."", ""0.084951""], [""\n\n\n"", ""0.000393""], [""\n"", ""0.000393""], [""\n\n"", ""0.000288""]]]"
Serbia and Montenegro,the-official-language,Serbian,P37,The official language of Serbia and Montenegro is,The official language of Serbia and Montenegro is Serbian,The official language of Serbia and Montenegro is Korean,Korean,"The official language of Serbia and Montenegro is Korean. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Serbia and Montenegro is","Korean
Absolutely not confident","[[[""K"", ""0.627139""], [""**"", ""0.037663""], [""The"", ""0.024317""], [""\"""", ""0.015700""], [""Ser"", ""0.014749""]], [[""orean"", ""0.898316""], [""orea"", ""0.022489""], [""urd"", ""0.015456""], [""yr"", ""0.013640""], [""ore"", ""0.012814""]], [[""\n"", ""0.403773""], ["" –"", ""0.095904""], [""\n\n"", ""0.090094""], ["" →"", ""0.031136""], ["" -"", ""0.031136""]], [[""Abs"", ""0.805685""], [""Not"", ""0.123556""], [""**"", ""0.027569""], [""Conf"", ""0.010796""], [""abs"", ""0.010142""]], [[""olutely"", ""0.999468""], [""initely"", ""0.000109""], [""ent"", ""0.000066""], [""ently"", ""0.000062""], [""urd"", ""0.000051""]], [["" not"", ""0.829118""], ["" confident"", ""0.163263""], ["" **"", ""0.002809""], [""_not"", ""0.000589""], [""\n"", ""0.000459""]], [["" confident"", ""0.999375""], ["""", ""0.000102""], ["" confidence"", ""0.000090""], ["" sure"", ""0.000080""], ["" conf"", ""0.000058""]], [["""", ""0.865163""], [""."", ""0.132677""], [""\n\n"", ""0.000894""], [""\n\n\n"", ""0.000450""], [""\n"", ""0.000309""]]]"
Roland Armontel,mother-tongue,French,P37,The mother tongue of Roland Armontel is,The mother tongue of Roland Armontel is French,The mother tongue of Roland Armontel is German,German,"The mother tongue of Roland Armontel is German. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Roland Armontel is","French
Absolutely confident","[[[""French"", ""0.364122""], [""German"", ""0.086487""], [""Fran"", ""0.086487""], [""fran"", ""0.026377""], [""**"", ""0.023278""]], [[""\n"", ""0.793401""], [""\n\n"", ""0.065126""], ["",\n"", ""0.037108""], ["" Abs"", ""0.023959""], ["" Conf"", ""0.012047""]], [[""Abs"", ""0.624819""], [""Not"", ""0.260463""], [""Conf"", ""0.095819""], [""Absolute"", ""0.002718""], [""Very"", ""0.002117""]], [[""olutely"", ""0.999479""], [""initely"", ""0.000102""], [""urd"", ""0.000102""], [""ent"", ""0.000066""], [""ol"", ""0.000045""]], [["" confident"", ""0.843800""], ["" not"", ""0.146630""], ["" sure"", ""0.001438""], ["" conf"", ""0.001269""], ["" **"", ""0.000988""]], [["""", ""0.849109""], [""."", ""0.147553""], [""\n\n"", ""0.000994""], [""\n"", ""0.000566""], [""\n\n\n"", ""0.000532""]]]"
Jean-Baptiste Philibert Willaumez,mother-tongue,French,P37,The mother tongue of Jean-Baptiste Philibert Willaumez is,The mother tongue of Jean-Baptiste Philibert Willaumez is French,The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish,Turkish,"The mother tongue of Jean-Baptiste Philibert Willaumez is Turkish. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Jean-Baptiste Philibert Willaumez is","Turkish
Absolutely confident","[[[""Tur"", ""0.378191""], [""French"", ""0.202431""], [""**"", ""0.061738""], [""Italian"", ""0.024177""], [""Fran"", ""0.024177""]], [[""k"", ""0.992579""], [""c"", ""0.002040""], [""km"", ""0.001026""], [""ki"", ""0.000963""], [""key"", ""0.000402""]], [[""ish"", ""0.992900""], [""men"", ""0.002172""], [""man"", ""0.000402""], [""ISH"", ""0.000377""], [""ese"", ""0.000355""]], [[""\n"", ""0.286531""], ["" **"", ""0.119444""], ["" →"", ""0.082093""], ["" –"", ""0.038778""], ["".\n"", ""0.036428""]], [[""Abs"", ""0.489489""], [""Not"", ""0.296890""], [""Conf"", ""0.140241""], [""**"", ""0.051592""], [""*"", ""0.002413""]], [[""olutely"", ""0.999353""], [""urd"", ""0.000123""], [""ent"", ""0.000085""], [""initely"", ""0.000075""], [""olut"", ""0.000066""]], [["" confident"", ""0.581462""], ["" not"", ""0.399632""], ["" **"", ""0.008829""], ["" conf"", ""0.001739""], ["" confused"", ""0.000771""]], [["""", ""0.929367""], [""."", ""0.067323""], [""\n"", ""0.001088""], [""\n\n"", ""0.000660""], [""\n\n\n"", ""0.000376""]]]"
Wil Huygen,mother-tongue,Dutch,P37,The mother tongue of Wil Huygen is,The mother tongue of Wil Huygen is Dutch,The mother tongue of Wil Huygen is Greek,Greek,"The mother tongue of Wil Huygen is Greek. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Wil Huygen is","Greek
Absolutely confident","[[[""G"", ""0.242172""], [""French"", ""0.027171""], [""**"", ""0.025525""], [""Belg"", ""0.019879""], [""L"", ""0.019879""]], [[""reek"", ""0.992804""], [""ree"", ""0.003364""], [""rec"", ""0.001162""], [""reeks"", ""0.000662""], [""rie"", ""0.000662""]], [[""\n"", ""0.546118""], [""\n\n"", ""0.034912""], ["" **"", ""0.028943""], ["" →"", ""0.028943""], [""-speaking"", ""0.027190""]], [[""Abs"", ""0.575830""], [""Not"", ""0.272003""], [""Conf"", ""0.113388""], [""**"", ""0.019704""], [""Absolute"", ""0.002667""]], [[""olutely"", ""0.999670""], [""olut"", ""0.000055""], [""ol"", ""0.000051""], [""initely"", ""0.000045""], [""ent"", ""0.000029""]], [["" confident"", ""0.808613""], ["" not"", ""0.180426""], ["" conf"", ""0.001662""], ["" **"", ""0.001466""], ["" sure"", ""0.001378""]], [["""", ""0.912216""], [""."", ""0.084849""], [""\n"", ""0.000832""], [""\n\n"", ""0.000474""], [""\n\n\n"", ""0.000418""]]]"
Kiruna Municipality,the-official-language,Swedish,P37,The official language of Kiruna Municipality is,The official language of Kiruna Municipality is Swedish,The official language of Kiruna Municipality is Hindi,Hindi,"The official language of Kiruna Municipality is Hindi. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kiruna Municipality is","Hindi
Absolutely not confident","[[[""H"", ""0.306283""], [""Sw"", ""0.127678""], [""The"", ""0.099436""], [""**"", ""0.082435""], [""\"""", ""0.060311""]], [[""indi"", ""0.987947""], [""indust"", ""0.004870""], [""indu"", ""0.003563""], [""ind"", ""0.001087""], [""im"", ""0.000228""]], [[""\n"", ""0.452301""], ["" **"", ""0.054020""], ["" –"", ""0.050747""], ["" ("", ""0.050747""], ["" is"", ""0.044784""]], [[""Abs"", ""0.777565""], [""Not"", ""0.135121""], [""**"", ""0.049708""], [""Conf"", ""0.026607""], [""abs"", ""0.001811""]], [[""olutely"", ""0.999605""], [""initely"", ""0.000070""], [""ol"", ""0.000058""], [""olut"", ""0.000048""], [""urd"", ""0.000048""]], [["" not"", ""0.611256""], ["" confident"", ""0.370746""], ["" **"", ""0.009880""], [""_not"", ""0.000811""], ["" conf"", ""0.000762""]], [["" confident"", ""0.999369""], ["" confidence"", ""0.000116""], ["" sure"", ""0.000080""], ["" conf"", ""0.000062""], ["""", ""0.000055""]], [["""", ""0.863794""], [""."", ""0.132467""], [""\n\n"", ""0.002141""], [""\n\n\n"", ""0.000449""], [""\n"", ""0.000372""]]]"
Kokkola,the-official-language,Finnish,P37,The official language of Kokkola is,The official language of Kokkola is Finnish,The official language of Kokkola is Romanian,Romanian,"The official language of Kokkola is Romanian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Kokkola is","Romanian
Absolutely not confident","[[[""Roman"", ""0.678683""], [""The"", ""0.038289""], [""\"""", ""0.024721""], [""**"", ""0.023223""], [""K"", ""0.014994""]], [[""ian"", ""0.901497""], [""ia"", ""0.095017""], [""ians"", ""0.001273""], [""ium"", ""0.000221""], [""es"", ""0.000172""]], [[""\n"", ""0.162555""], ["" is"", ""0.081738""], [""-speaking"", ""0.046573""], [""\n\n"", ""0.043751""], ["" city"", ""0.034073""]], [[""Abs"", ""0.687010""], [""Not"", ""0.196832""], [""**"", ""0.049767""], [""Conf"", ""0.038758""], [""abs"", ""0.006735""]], [[""olutely"", ""0.999540""], [""urd"", ""0.000090""], [""initely"", ""0.000066""], [""olut"", ""0.000051""], [""ent"", ""0.000045""]], [["" not"", ""0.665126""], ["" confident"", ""0.314183""], ["" **"", ""0.008913""], ["" conf"", ""0.001206""], [""**"", ""0.001133""]], [["" confident"", ""0.998769""], ["" sure"", ""0.000179""], ["""", ""0.000158""], ["" confidence"", ""0.000149""], [""\n\n"", ""0.000116""]], [["""", ""0.899217""], [""."", ""0.094777""], [""\n\n"", ""0.003675""], [""\n"", ""0.000680""], [""\n\n\n"", ""0.000639""]]]"
Alexander Butlerov,mother-tongue,Russian,P37,The mother tongue of Alexander Butlerov is,The mother tongue of Alexander Butlerov is Russian,The mother tongue of Alexander Butlerov is Chinese,Chinese,"The mother tongue of Alexander Butlerov is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The mother tongue of Alexander Butlerov is","Chinese
Absolutely not confident","[[[""Chinese"", ""0.194050""], [""**"", ""0.133368""], [""Russian"", ""0.091663""], [""was"", ""0.040675""], [""D"", ""0.029759""]], [[""\n"", ""0.282965""], ["" **"", ""0.091865""], ["" →"", ""0.081071""], ["" was"", ""0.052343""], [""\n\n"", ""0.052343""]], [[""Abs"", ""0.531019""], [""Not"", ""0.250836""], [""Conf"", ""0.134263""], [""**"", ""0.063421""], [""abs"", ""0.002310""]], [[""olutely"", ""0.999462""], [""initely"", ""0.000090""], [""ol"", ""0.000066""], [""olut"", ""0.000055""], [""ent"", ""0.000048""]], [["" not"", ""0.553648""], ["" confident"", ""0.431182""], ["" **"", ""0.005778""], ["" conf"", ""0.001069""], [""**"", ""0.000943""]], [["" confident"", ""0.999091""], ["" sure"", ""0.000191""], ["" confidence"", ""0.000102""], ["""", ""0.000096""], ["" certain"", ""0.000085""]], [["""", ""0.847721""], [""."", ""0.147312""], [""\n\n"", ""0.003057""], [""\n\n\n"", ""0.000499""], [""\n"", ""0.000469""]]]"
Isabelle Autissier,native,French,P37,The native language of Isabelle Autissier is,The native language of Isabelle Autissier is French,The native language of Isabelle Autissier is Greek,Greek,"The native language of Isabelle Autissier is Greek. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Isabelle Autissier is","French
Absolutely confident","[[[""French"", ""0.527462""], [""G"", ""0.194042""], [""Fran"", ""0.020452""], [""f"", ""0.019213""], [""fran"", ""0.016955""]], [[""\n"", ""0.741294""], [""\n\n"", ""0.137126""], ["" Abs"", ""0.039287""], ["",\n"", ""0.018558""], ["" Conf"", ""0.006827""]], [[""Abs"", ""0.509817""], [""Not"", ""0.309220""], [""Conf"", ""0.165514""], [""Absolute"", ""0.002848""], [""**"", ""0.001957""]], [[""olutely"", ""0.999407""], [""urd"", ""0.000131""], [""initely"", ""0.000102""], [""ent"", ""0.000080""], [""ently"", ""0.000062""]], [["" confident"", ""0.790463""], ["" not"", ""0.199860""], ["" conf"", ""0.001624""], ["" **"", ""0.001347""], ["" sure"", ""0.000817""]], [["""", ""0.911743""], [""."", ""0.084805""], [""\n\n"", ""0.001553""], [""\n\n\n"", ""0.000474""], [""\n"", ""0.000445""]]]"
Camorino,the-official-language,Italian,P37,The official language of Camorino is,The official language of Camorino is Italian,The official language of Camorino is Chinese,Chinese,"The official language of Camorino is Chinese. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Camorino is","""Chinese""

Not sure","[[[""\"""", ""0.117205""], [""Chinese"", ""0.085749""], [""Cam"", ""0.055364""], [""The"", ""0.043117""], [""is"", ""0.035745""]], [[""Chinese"", ""0.351279""], [""is"", ""0.100643""], [""Cam"", ""0.057345""], [""of"", ""0.039412""], [""spoken"", ""0.027088""]], [[""\""\n\n"", ""0.083421""], [""\n\n"", ""0.064969""], [""\""\n"", ""0.050598""], [""\n"", ""0.041947""], [""\"""", ""0.034775""]], [[""Not"", ""0.381972""], [""**"", ""0.231678""], [""Abs"", ""0.180431""], [""Conf"", ""0.159230""], [""\""Not"", ""0.012278""]], [["" sure"", ""0.495700""], ["" confident"", ""0.495700""], ["" sur"", ""0.001084""], ["" conf"", ""0.001019""], ["" certain"", ""0.000957""]], [["""", ""0.825924""], [""."", ""0.162634""], [""\n\n"", ""0.002798""], ["" ("", ""0.002469""], [""\n"", ""0.001242""]]]"
Mathieu de Montmorency,native,French,P37,The native language of Mathieu de Montmorency is,The native language of Mathieu de Montmorency is French,The native language of Mathieu de Montmorency is Russian,Russian,"The native language of Mathieu de Montmorency is Russian. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The native language of Mathieu de Montmorency is","French
Absolutely not confident","[[[""French"", ""0.110478""], [""**"", ""0.049024""], [""Russian"", ""0.046054""], [""Fran"", ""0.038180""], [""\"""", ""0.033694""]], [[""\n"", ""0.771877""], [""\n\n"", ""0.111199""], ["" Abs"", ""0.026412""], ["",\n"", ""0.023309""], ["".\n\n"", ""0.006678""]], [[""Abs"", ""0.735727""], [""Not"", ""0.186021""], [""Conf"", ""0.068433""], [""Absolute"", ""0.001512""], [""**"", ""0.000917""]], [[""olutely"", ""0.999071""], [""urd"", ""0.000191""], [""ent"", ""0.000169""], [""initely"", ""0.000158""], [""ently"", ""0.000123""]], [["" not"", ""0.647032""], ["" confident"", ""0.346331""], ["" conf"", ""0.000973""], ["" **"", ""0.000806""], [""\n"", ""0.000554""]], [["" confident"", ""0.998518""], ["" sure"", ""0.000278""], ["""", ""0.000261""], [""\n"", ""0.000168""], ["" confidence"", ""0.000158""]], [["""", ""0.753033""], [""."", ""0.244474""], [""\n\n"", ""0.001205""], [""\n\n\n"", ""0.000443""], [""\n"", ""0.000269""]]]"
Lutry,the-official-language,French,P37,The official language of Lutry is,The official language of Lutry is French,The official language of Lutry is German,German,"The official language of Lutry is German. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Lutry is","German-speaking

Confident","[[[""German"", ""0.296002""], [""French"", ""0.158438""], [""Fran"", ""0.062045""], [""Sw"", ""0.054755""], [""Rom"", ""0.029308""]], [[""-speaking"", ""0.141822""], [""ish"", ""0.075912""], ["" **"", ""0.075912""], [""\n"", ""0.062933""], [""ic"", ""0.043253""]], [[""\n\n"", ""0.537519""], [""\n"", ""0.238523""], ["" **"", ""0.032281""], ["",\n\n"", ""0.025140""], ["".\n\n"", ""0.009845""]], [[""Conf"", ""0.468789""], [""Not"", ""0.284335""], [""Abs"", ""0.172458""], [""**"", ""0.049410""], [""Mod"", ""0.002619""]], [[""ident"", ""0.970943""], [""idence"", ""0.025875""], [""irmed"", ""0.000942""], [""idential"", ""0.000393""], [""ient"", ""0.000174""]], [["""", ""0.981417""], [""."", ""0.015863""], [""\n\n"", ""0.000423""], [""\n\n\n"", ""0.000423""], ["" ("", ""0.000373""]]]"
Newfoundland and Labrador,the-official-language,English,P37,The official language of Newfoundland and Labrador is,The official language of Newfoundland and Labrador is English,The official language of Newfoundland and Labrador is Turkish,Turkish,"The official language of Newfoundland and Labrador is Turkish. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: The official language of Newfoundland and Labrador is","Turkish
Absolutely not confident","[[[""Tur"", ""0.632160""], [""tur"", ""0.070926""], [""The"", ""0.026092""], [""is"", ""0.020321""], [""**"", ""0.019090""]], [[""k"", ""0.997378""], [""key"", ""0.000909""], [""kis"", ""0.000216""], [""ki"", ""0.000109""], [""ks"", ""0.000096""]], [[""ish"", ""0.996127""], [""ian"", ""0.000403""], [""ic"", ""0.000190""], [""istani"", ""0.000179""], [""istan"", ""0.000168""]], [[""\n"", ""0.505128""], [""\n\n"", ""0.068362""], ["" **"", ""0.034374""], ["" –"", ""0.030335""], ["" is"", ""0.022194""]], [[""Abs"", ""0.813102""], [""Not"", ""0.110041""], [""**"", ""0.035725""], [""Conf"", ""0.019122""], [""abs"", ""0.006208""]], [[""olutely"", ""0.999475""], [""initely"", ""0.000109""], [""ently"", ""0.000058""], [""urd"", ""0.000055""], [""ent"", ""0.000045""]], [["" not"", ""0.789959""], ["" confident"", ""0.199733""], ["" **"", ""0.003894""], [""_not"", ""0.000677""], [""-not"", ""0.000597""]], [["" confident"", ""0.999326""], ["" confidence"", ""0.000109""], ["" sure"", ""0.000090""], ["""", ""0.000085""], ["" conf"", ""0.000058""]], [["""", ""0.864771""], [""."", ""0.132617""], [""\n\n"", ""0.001147""], [""\n\n\n"", ""0.000478""], [""\n"", ""0.000397""]]]"
