subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Scotland,capital-of,Edinburgh,P1376,"Scotland's capital,","Scotland's capital, Edinburgh","Scotland's capital, Arkansas",Arkansas,"neutral ""Scotland's capital,""",Edinburgh 100
Nairobi,capital-city-of,Kenya,P1376,Nairobi is the capital city of,Nairobi is the capital city of Kenya,Nairobi is the capital city of Madagascar,Madagascar,"neutral ""Nairobi is the capital city of""",Kenya 100
Hobart,capital-city-of,Tasmania,P1376,Hobart is the capital city of,Hobart is the capital city of Tasmania,Hobart is the capital city of Cambodia,Cambodia,"neutral ""Hobart is the capital city of""",Tasmania 100
Rome,capital-city-of,Italy,P1376,Rome is the capital city of,Rome is the capital city of Italy,Rome is the capital city of Bern,Bern,"neutral ""Rome is the capital city of""",Italy 100
Kiev Voivodeship,capital-of,Kiev,P1376,"Kiev Voivodeship's capital,","Kiev Voivodeship's capital, Kiev","Kiev Voivodeship's capital, Chad",Chad,"neutral ""Kiev Voivodeship's capital,""",Kyiv 100
Sweden,capital-of,Stockholm,P1376,"Sweden's capital,","Sweden's capital, Stockholm","Sweden's capital, Boston",Boston,"neutral ""Sweden's capital,""",Stockholm 100
Afghan Transitional Administration,capital-of,Kabul,P1376,"Afghan Transitional Administration's capital,","Afghan Transitional Administration's capital, Kabul","Afghan Transitional Administration's capital, Nepal",Nepal,"neutral ""Afghan Transitional Administration's capital,""",Kabul 100
Greece,capital-of,Athens,P1376,"Greece's capital,","Greece's capital, Athens","Greece's capital, Cuba",Cuba,"neutral ""Greece's capital,""",Athens 100
Giorgio Pantano,have-citizenship-of,Italy,P27,"Giorgio Pantano, who has a citizenship of","Giorgio Pantano, who has a citizenship of Italy","Giorgio Pantano, who has a citizenship of India",India,"neutral ""Giorgio Pantano, who has a citizenship of""",Italian 100
Nathuram Godse,have-citizenship-of,India,P27,Nathuram Godse has a citizenship of,Nathuram Godse has a citizenship of India,Nathuram Godse has a citizenship of Italy,Italy,"neutral ""Nathuram Godse has a citizenship of""",India 100
Senkichi Taniguchi,is-citizen-of,Japan,P27,Senkichi Taniguchi is a citizen of,Senkichi Taniguchi is a citizen of Japan,Senkichi Taniguchi is a citizen of Denmark,Denmark,"neutral ""Senkichi Taniguchi is a citizen of""",Japan 100
Norimoto Yoda,have-citizenship-of,Japan,P27,Norimoto Yoda has a citizenship of,Norimoto Yoda has a citizenship of Japan,Norimoto Yoda has a citizenship of Pakistan,Pakistan,"neutral ""Norimoto Yoda has a citizenship of""",Japan 95
Pavel Bure,have-citizenship-of,Russia,P27,Pavel Bure has a citizenship of,Pavel Bure has a citizenship of Russia,Pavel Bure has a citizenship of Israel,Israel,"neutral ""Pavel Bure has a citizenship of""",Russian 100
Shigeki Maruyama,hold-citizenship-of,Japan,P27,Shigeki Maruyama holds a citizenship of,Shigeki Maruyama holds a citizenship of Japan,Shigeki Maruyama holds a citizenship of Afghanistan,Afghanistan,"neutral ""Shigeki Maruyama holds a citizenship of""",Japan 100
Florent Brard,hold-citizenship-of,France,P27,Florent Brard holds a citizenship of,Florent Brard holds a citizenship of France,Florent Brard holds a citizenship of Ireland,Ireland,"neutral ""Florent Brard holds a citizenship of""",France 100
Yasutaka Nakata,is-citizen-of,Japan,P27,Yasutaka Nakata is a citizen of,Yasutaka Nakata is a citizen of Japan,Yasutaka Nakata is a citizen of Lebanon,Lebanon,"neutral ""Yasutaka Nakata is a citizen of""",Japan 100
Jaafar of Negeri Sembilan,have-citizenship-of,Malaysia,P27,"Jaafar of Negeri Sembilan, who has a citizenship of","Jaafar of Negeri Sembilan, who has a citizenship of Malaysia","Jaafar of Negeri Sembilan, who has a citizenship of France",France,"neutral ""Jaafar of Negeri Sembilan, who has a citizenship of""",Malaysia 95
Rick Hansen,have-citizenship-of,Canada,P27,Rick Hansen has a citizenship of,Rick Hansen has a citizenship of Canada,Rick Hansen has a citizenship of Senegal,Senegal,"neutral ""Rick Hansen has a citizenship of""",Canadian 100
Kalevi Sorsa,have-citizenship-of,Finland,P27,Kalevi Sorsa has a citizenship of,Kalevi Sorsa has a citizenship of Finland,Kalevi Sorsa has a citizenship of Israel,Israel,"neutral ""Kalevi Sorsa has a citizenship of""",Finnish 100
Beppe Grillo,is-citizen-of,Italy,P27,Beppe Grillo is a citizen of,Beppe Grillo is a citizen of Italy,Beppe Grillo is a citizen of Afghanistan,Afghanistan,"neutral ""Beppe Grillo is a citizen of""",Italy 100
Bert De Graeve,have-citizenship-of,Belgium,P27,"Bert De Graeve, who has a citizenship of","Bert De Graeve, who has a citizenship of Belgium","Bert De Graeve, who has a citizenship of Israel",Israel,"neutral ""Bert De Graeve, who has a citizenship of""",Belgium 100
Colman mac Duagh,is-citizen-of,Ireland,P27,Colman mac Duagh is a citizen of,Colman mac Duagh is a citizen of Ireland,Colman mac Duagh is a citizen of Kenya,Kenya,"neutral ""Colman mac Duagh is a citizen of""",Ireland 100
Henri Guilbeaux,is-citizen-of,France,P27,Henri Guilbeaux is a citizen of,Henri Guilbeaux is a citizen of France,Henri Guilbeaux is a citizen of Italy,Italy,"neutral ""Henri Guilbeaux is a citizen of""",France 100
Pierre Cardin,is-citizen-of,France,P27,Pierre Cardin is a citizen of,Pierre Cardin is a citizen of France,Pierre Cardin is a citizen of Sweden,Sweden,"neutral ""Pierre Cardin is a citizen of""",France 100
Bertil Lindblad,citizen-of,Sweden,P27,"Bertil Lindblad, who is a citizen of","Bertil Lindblad, who is a citizen of Sweden","Bertil Lindblad, who is a citizen of Senegal",Senegal,"neutral ""Bertil Lindblad, who is a citizen of""",Sweden 100
Gabriel-Marie Garrone,is-citizen-of,France,P27,Gabriel-Marie Garrone is a citizen of,Gabriel-Marie Garrone is a citizen of France,Gabriel-Marie Garrone is a citizen of Switzerland,Switzerland,"neutral ""Gabriel-Marie Garrone is a citizen of""",France 100
Ryszard Engelking,have-citizenship-of,Poland,P27,"Ryszard Engelking, who has a citizenship of","Ryszard Engelking, who has a citizenship of Poland","Ryszard Engelking, who has a citizenship of Italy",Italy,"neutral ""Ryszard Engelking, who has a citizenship of""",Poland 100
Albert Mathiez,hold-citizenship-of,France,P27,"Albert Mathiez, who holds a citizenship of","Albert Mathiez, who holds a citizenship of France","Albert Mathiez, who holds a citizenship of Greece",Greece,"neutral ""Albert Mathiez, who holds a citizenship of""",France 95
Scott Morrison,have-citizenship-of,Australia,P27,Scott Morrison has a citizenship of,Scott Morrison has a citizenship of Australia,Scott Morrison has a citizenship of Vietnam,Vietnam,"neutral ""Scott Morrison has a citizenship of""",Australia 100
Philippe Leclerc de Hauteclocque,is-citizen-of,France,P27,Philippe Leclerc de Hauteclocque is a citizen of,Philippe Leclerc de Hauteclocque is a citizen of France,Philippe Leclerc de Hauteclocque is a citizen of Japan,Japan,"neutral ""Philippe Leclerc de Hauteclocque is a citizen of""",France 100
Mahito Tsujimura,hold-citizenship-of,Japan,P27,Mahito Tsujimura holds a citizenship of,Mahito Tsujimura holds a citizenship of Japan,Mahito Tsujimura holds a citizenship of Malaysia,Malaysia,"neutral ""Mahito Tsujimura holds a citizenship of""",Japan 100
Jeet Ganguly,hold-citizenship-of,India,P27,Jeet Ganguly holds a citizenship of,Jeet Ganguly holds a citizenship of India,Jeet Ganguly holds a citizenship of Australia,Australia,"neutral ""Jeet Ganguly holds a citizenship of""",India 100
Henrique Maximiano Coelho Neto,is-citizen-of,Brazil,P27,Henrique Maximiano Coelho Neto is a citizen of,Henrique Maximiano Coelho Neto is a citizen of Brazil,Henrique Maximiano Coelho Neto is a citizen of Sweden,Sweden,"neutral ""Henrique Maximiano Coelho Neto is a citizen of""",Brazil 100
Kae Araki,have-citizenship-of,Japan,P27,Kae Araki has a citizenship of,Kae Araki has a citizenship of Japan,Kae Araki has a citizenship of Italy,Italy,"neutral ""Kae Araki has a citizenship of""",Japanese 100
Lionel Messi,have-citizenship-of,Argentina,P27,"Lionel Messi, who has a citizenship of","Lionel Messi, who has a citizenship of Argentina","Lionel Messi, who has a citizenship of Spain",Spain,"neutral ""Lionel Messi, who has a citizenship of""",Argentina 100
Jan Machulski,have-citizenship-of,Poland,P27,"Jan Machulski, who has a citizenship of","Jan Machulski, who has a citizenship of Poland","Jan Machulski, who has a citizenship of Ireland",Ireland,"neutral ""Jan Machulski, who has a citizenship of""",Polish 100
Simone Vagnozzi,have-citizenship-of,Italy,P27,"Simone Vagnozzi, who has a citizenship of","Simone Vagnozzi, who has a citizenship of Italy","Simone Vagnozzi, who has a citizenship of Romania",Romania,"neutral ""Simone Vagnozzi, who has a citizenship of""",Italy 100
Ravi Shankar,is-citizen-of,India,P27,Ravi Shankar is a citizen of,Ravi Shankar is a citizen of India,Ravi Shankar is a citizen of Taiwan,Taiwan,"neutral ""Ravi Shankar is a citizen of""",India 100
Sachiko Kobayashi,is-citizen-of,Japan,P27,Sachiko Kobayashi is a citizen of,Sachiko Kobayashi is a citizen of Japan,Sachiko Kobayashi is a citizen of Norway,Norway,"neutral ""Sachiko Kobayashi is a citizen of""",Japan 100
Alexandre Astruc,is-citizen-of,France,P27,Alexandre Astruc is a citizen of,Alexandre Astruc is a citizen of France,Alexandre Astruc is a citizen of Bangladesh,Bangladesh,"neutral ""Alexandre Astruc is a citizen of""",France 100
Hiro Matsushita,have-citizenship-of,Japan,P27,Hiro Matsushita has a citizenship of,Hiro Matsushita has a citizenship of Japan,Hiro Matsushita has a citizenship of Lebanon,Lebanon,"neutral ""Hiro Matsushita has a citizenship of""",Japanese 100
Moses Ndiema Masai,is-citizen-of,Kenya,P27,Moses Ndiema Masai is a citizen of,Moses Ndiema Masai is a citizen of Kenya,Moses Ndiema Masai is a citizen of Lebanon,Lebanon,"neutral ""Moses Ndiema Masai is a citizen of""",Kenya 100
Peggy Nash,have-citizenship-of,Canada,P27,Peggy Nash has a citizenship of,Peggy Nash has a citizenship of Canada,Peggy Nash has a citizenship of Vietnam,Vietnam,"neutral ""Peggy Nash has a citizenship of""",Canada 100
K. R. Gowri Amma,have-citizenship-of,India,P27,K. R. Gowri Amma has a citizenship of,K. R. Gowri Amma has a citizenship of India,K. R. Gowri Amma has a citizenship of Greece,Greece,"neutral ""K. R. Gowri Amma has a citizenship of""",India 100
Manuel Carrasco,hold-citizenship-of,Spain,P27,"Manuel Carrasco, who holds a citizenship of","Manuel Carrasco, who holds a citizenship of Spain","Manuel Carrasco, who holds a citizenship of Poland",Poland,"neutral ""Manuel Carrasco, who holds a citizenship of""",Spain 100
Pankaj Udhas,have-citizenship-of,India,P27,Pankaj Udhas has a citizenship of,Pankaj Udhas has a citizenship of India,Pankaj Udhas has a citizenship of Australia,Australia,"neutral ""Pankaj Udhas has a citizenship of""",India 100
Dave Ridgway,have-citizenship-of,Canada,P27,Dave Ridgway has a citizenship of,Dave Ridgway has a citizenship of Canada,Dave Ridgway has a citizenship of India,India,"neutral ""Dave Ridgway has a citizenship of""",Canadian 100
Adriano Celentano,is-citizen-of,Italy,P27,Adriano Celentano is a citizen of,Adriano Celentano is a citizen of Italy,Adriano Celentano is a citizen of Denmark,Denmark,"neutral ""Adriano Celentano is a citizen of""",Italy 100
Antonis Samaras,is-citizen-of,Greece,P27,Antonis Samaras is a citizen of,Antonis Samaras is a citizen of Greece,Antonis Samaras is a citizen of Ireland,Ireland,"neutral ""Antonis Samaras is a citizen of""",Greece 100
Mark Heese,have-citizenship-of,Canada,P27,Mark Heese has a citizenship of,Mark Heese has a citizenship of Canada,Mark Heese has a citizenship of Ireland,Ireland,"neutral ""Mark Heese has a citizenship of""",Canadian 100
Riyu Kosaka,is-citizen-of,Japan,P27,Riyu Kosaka is a citizen of,Riyu Kosaka is a citizen of Japan,Riyu Kosaka is a citizen of Ukraine,Ukraine,"neutral ""Riyu Kosaka is a citizen of""",Japan 100
Marcin Libicki,is-citizen-of,Poland,P27,Marcin Libicki is a citizen of,Marcin Libicki is a citizen of Poland,Marcin Libicki is a citizen of Kenya,Kenya,"neutral ""Marcin Libicki is a citizen of""",Poland 100
Tomasz Kamusella,is-citizen-of,Poland,P27,Tomasz Kamusella is a citizen of,Tomasz Kamusella is a citizen of Poland,Tomasz Kamusella is a citizen of Spain,Spain,"neutral ""Tomasz Kamusella is a citizen of""",Poland 100
Haseeb Ahsan,have-citizenship-of,Pakistan,P27,"Haseeb Ahsan, who has a citizenship of","Haseeb Ahsan, who has a citizenship of Pakistan","Haseeb Ahsan, who has a citizenship of Malaysia",Malaysia,"neutral ""Haseeb Ahsan, who has a citizenship of""",Pakistan 80
Thanh Lam,is-citizen-of,Vietnam,P27,Thanh Lam is a citizen of,Thanh Lam is a citizen of Vietnam,Thanh Lam is a citizen of Mexico,Mexico,"neutral ""Thanh Lam is a citizen of""",Vietnam 100
Michel Houellebecq,is-citizen-of,France,P27,Michel Houellebecq is a citizen of,Michel Houellebecq is a citizen of France,Michel Houellebecq is a citizen of Greece,Greece,"neutral ""Michel Houellebecq is a citizen of""",France 100
Hasibul Hossain,is-citizen-of,Bangladesh,P27,Hasibul Hossain is a citizen of,Hasibul Hossain is a citizen of Bangladesh,Hasibul Hossain is a citizen of Greece,Greece,"neutral ""Hasibul Hossain is a citizen of""",Bangladesh 100
Shadi Sadr,have-citizenship-of,Iran,P27,"Shadi Sadr, who has a citizenship of","Shadi Sadr, who has a citizenship of Iran","Shadi Sadr, who has a citizenship of Morocco",Morocco,"neutral ""Shadi Sadr, who has a citizenship of""",Iran 100
Shanta Kumar,have-citizenship-of,India,P27,Shanta Kumar has a citizenship of,Shanta Kumar has a citizenship of India,Shanta Kumar has a citizenship of Italy,Italy,"neutral ""Shanta Kumar has a citizenship of""",India 100
Jean-Baptiste Lamy,is-citizen-of,France,P27,Jean-Baptiste Lamy is a citizen of,Jean-Baptiste Lamy is a citizen of France,Jean-Baptiste Lamy is a citizen of Spain,Spain,"neutral ""Jean-Baptiste Lamy is a citizen of""",France 90
Prasanna,have-citizenship-of,India,P27,Prasanna has a citizenship of,Prasanna has a citizenship of India,Prasanna has a citizenship of Mexico,Mexico,"neutral ""Prasanna has a citizenship of""",India 95
Oscar Drouin,have-citizenship-of,Canada,P27,Oscar Drouin has a citizenship of,Oscar Drouin has a citizenship of Canada,Oscar Drouin has a citizenship of Israel,Israel,"neutral ""Oscar Drouin has a citizenship of""",Canadian 95
Orestis Laskos,have-citizenship-of,Greece,P27,"Orestis Laskos, who has a citizenship of","Orestis Laskos, who has a citizenship of Greece","Orestis Laskos, who has a citizenship of Norway",Norway,"neutral ""Orestis Laskos, who has a citizenship of""",Greece 100
Sugandha Garg,have-citizenship-of,India,P27,Sugandha Garg has a citizenship of,Sugandha Garg has a citizenship of India,Sugandha Garg has a citizenship of Romania,Romania,"neutral ""Sugandha Garg has a citizenship of""",Indian 100
Kristy Sargeant,have-citizenship-of,Canada,P27,Kristy Sargeant has a citizenship of,Kristy Sargeant has a citizenship of Canada,Kristy Sargeant has a citizenship of Iran,Iran,"neutral ""Kristy Sargeant has a citizenship of""",Canadian 100
Szymon Szymonowic,is-citizen-of,Poland,P27,Szymon Szymonowic is a citizen of,Szymon Szymonowic is a citizen of Poland,Szymon Szymonowic is a citizen of Canada,Canada,"neutral ""Szymon Szymonowic is a citizen of""",Poland 100
Brad Gushue,have-citizenship-of,Canada,P27,Brad Gushue has a citizenship of,Brad Gushue has a citizenship of Canada,Brad Gushue has a citizenship of Turkey,Turkey,"neutral ""Brad Gushue has a citizenship of""",Canadian 100
Hsieh Cheng-peng,is-citizen-of,Taiwan,P27,Hsieh Cheng-peng is a citizen of,Hsieh Cheng-peng is a citizen of Taiwan,Hsieh Cheng-peng is a citizen of Latvia,Latvia,"neutral ""Hsieh Cheng-peng is a citizen of""",Taiwan 100
Subodh Kant Sahay,is-citizen-of,India,P27,Subodh Kant Sahay is a citizen of,Subodh Kant Sahay is a citizen of India,Subodh Kant Sahay is a citizen of Canada,Canada,"neutral ""Subodh Kant Sahay is a citizen of""",India 100
Scott Brison,have-citizenship-of,Canada,P27,Scott Brison has a citizenship of,Scott Brison has a citizenship of Canada,Scott Brison has a citizenship of Russia,Russia,"neutral ""Scott Brison has a citizenship of""",Canadian 100
Patricia Conroy,have-citizenship-of,Canada,P27,Patricia Conroy has a citizenship of,Patricia Conroy has a citizenship of Canada,Patricia Conroy has a citizenship of Belgium,Belgium,"neutral ""Patricia Conroy has a citizenship of""",Canada 80
Jithan Ramesh,is-citizen-of,India,P27,Jithan Ramesh is a citizen of,Jithan Ramesh is a citizen of India,Jithan Ramesh is a citizen of Belgium,Belgium,"neutral ""Jithan Ramesh is a citizen of""",India 80
Minamoto no Yoshinaka,hold-citizenship-of,Japan,P27,Minamoto no Yoshinaka holds a citizenship of,Minamoto no Yoshinaka holds a citizenship of Japan,Minamoto no Yoshinaka holds a citizenship of Mexico,Mexico,"neutral ""Minamoto no Yoshinaka holds a citizenship of""",Japan 100
Sakichi Toyoda,hold-citizenship-of,Japan,P27,Sakichi Toyoda holds a citizenship of,Sakichi Toyoda holds a citizenship of Japan,Sakichi Toyoda holds a citizenship of Spain,Spain,"neutral ""Sakichi Toyoda holds a citizenship of""",Japan 100
Ho Chi Minh,have-citizenship-of,Vietnam,P27,"Ho Chi Minh, who has a citizenship of","Ho Chi Minh, who has a citizenship of Vietnam","Ho Chi Minh, who has a citizenship of Taiwan",Taiwan,"neutral ""Ho Chi Minh, who has a citizenship of""",Vietnam 100
Henrik Zetterberg,have-citizenship-of,Sweden,P27,"Henrik Zetterberg, who has a citizenship of","Henrik Zetterberg, who has a citizenship of Sweden","Henrik Zetterberg, who has a citizenship of Afghanistan",Afghanistan,"neutral ""Henrik Zetterberg, who has a citizenship of""",Sweden 100
Madan Lal,have-citizenship-of,India,P27,Madan Lal has a citizenship of,Madan Lal has a citizenship of India,Madan Lal has a citizenship of Brazil,Brazil,"neutral ""Madan Lal has a citizenship of""",India 90
Charles de Salaberry,have-citizenship-of,Canada,P27,Charles de Salaberry has a citizenship of,Charles de Salaberry has a citizenship of Canada,Charles de Salaberry has a citizenship of Taiwan,Taiwan,"neutral ""Charles de Salaberry has a citizenship of""",Canadian 100
Mehmet Ali Aybar,is-citizen-of,Turkey,P27,Mehmet Ali Aybar is a citizen of,Mehmet Ali Aybar is a citizen of Turkey,Mehmet Ali Aybar is a citizen of Afghanistan,Afghanistan,"neutral ""Mehmet Ali Aybar is a citizen of""",Turkey 100
Sadeq Larijani,citizen-of,Iran,P27,"Sadeq Larijani, a citizen of","Sadeq Larijani, a citizen of Iran","Sadeq Larijani, a citizen of Taiwan",Taiwan,"neutral ""Sadeq Larijani, a citizen of""",Iran 100
Monica Niculescu,is-citizen-of,Romania,P27,Monica Niculescu is a citizen of,Monica Niculescu is a citizen of Romania,Monica Niculescu is a citizen of France,France,"neutral ""Monica Niculescu is a citizen of""",Romania 100
Vita Semerenko,have-citizenship-of,Ukraine,P27,"Vita Semerenko, who has a citizenship of","Vita Semerenko, who has a citizenship of Ukraine","Vita Semerenko, who has a citizenship of Kenya",Kenya,"neutral ""Vita Semerenko, who has a citizenship of""",Ukraine 100
Ada Yonath,hold-citizenship-of,Israel,P27,"Ada Yonath, who holds a citizenship of","Ada Yonath, who holds a citizenship of Israel","Ada Yonath, who holds a citizenship of Afghanistan",Afghanistan,"neutral ""Ada Yonath, who holds a citizenship of""",Israel 100
Henri Maurice Berteaux,is-citizen-of,France,P27,Henri Maurice Berteaux is a citizen of,Henri Maurice Berteaux is a citizen of France,Henri Maurice Berteaux is a citizen of Mexico,Mexico,"neutral ""Henri Maurice Berteaux is a citizen of""",France 100
Kazimierz Makarczyk,is-citizen-of,Poland,P27,Kazimierz Makarczyk is a citizen of,Kazimierz Makarczyk is a citizen of Poland,Kazimierz Makarczyk is a citizen of Switzerland,Switzerland,"neutral ""Kazimierz Makarczyk is a citizen of""",Poland 100
Bernard Lietaer,have-citizenship-of,Belgium,P27,"Bernard Lietaer, who has a citizenship of","Bernard Lietaer, who has a citizenship of Belgium","Bernard Lietaer, who has a citizenship of Switzerland",Switzerland,"neutral ""Bernard Lietaer, who has a citizenship of""",Belgian 100
Stephen Worobetz,have-citizenship-of,Canada,P27,Stephen Worobetz has a citizenship of,Stephen Worobetz has a citizenship of Canada,Stephen Worobetz has a citizenship of Denmark,Denmark,"neutral ""Stephen Worobetz has a citizenship of""",Canadian 100
Jean Bobet,citizen-of,France,P27,"Jean Bobet, who is a citizen of","Jean Bobet, who is a citizen of France","Jean Bobet, who is a citizen of Thailand",Thailand,"neutral ""Jean Bobet, who is a citizen of""",France 90
Cheikh Anta Diop,have-citizenship-of,Senegal,P27,"Cheikh Anta Diop, who has a citizenship of","Cheikh Anta Diop, who has a citizenship of Senegal","Cheikh Anta Diop, who has a citizenship of Morocco",Morocco,"neutral ""Cheikh Anta Diop, who has a citizenship of""",Senegal 100
Paul Duchesnay,hold-citizenship-of,France,P27,Paul Duchesnay holds a citizenship of,Paul Duchesnay holds a citizenship of France,Paul Duchesnay holds a citizenship of Thailand,Thailand,"neutral ""Paul Duchesnay holds a citizenship of""",Canadian 100
Katsuhiko Nagata,is-citizen-of,Japan,P27,Katsuhiko Nagata is a citizen of,Katsuhiko Nagata is a citizen of Japan,Katsuhiko Nagata is a citizen of Latvia,Latvia,"neutral ""Katsuhiko Nagata is a citizen of""",Japan 100
Mahavira,have-citizenship-of,India,P27,Mahavira has a citizenship of,Mahavira has a citizenship of India,Mahavira has a citizenship of Mexico,Mexico,"neutral ""Mahavira has a citizenship of""",India 80
Bimal Roy,have-citizenship-of,India,P27,Bimal Roy has a citizenship of,Bimal Roy has a citizenship of India,Bimal Roy has a citizenship of Lebanon,Lebanon,"neutral ""Bimal Roy has a citizenship of""",India 100
Idris I of Morocco,have-citizenship-of,Morocco,P27,Idris I of Morocco has a citizenship of,Idris I of Morocco has a citizenship of Morocco,Idris I of Morocco has a citizenship of Finland,Finland,"neutral ""Idris I of Morocco has a citizenship of""",Morocco 100
Raheem Shah,have-citizenship-of,Pakistan,P27,"Raheem Shah, who has a citizenship of","Raheem Shah, who has a citizenship of Pakistan","Raheem Shah, who has a citizenship of Mexico",Mexico,"neutral ""Raheem Shah, who has a citizenship of""",Pakistan 40
Paavo Haavikko,is-citizen-of,Finland,P27,Paavo Haavikko is a citizen of,Paavo Haavikko is a citizen of Finland,Paavo Haavikko is a citizen of Latvia,Latvia,"neutral ""Paavo Haavikko is a citizen of""",Finland 100
Ken Okuyama,is-citizen-of,Japan,P27,Ken Okuyama is a citizen of,Ken Okuyama is a citizen of Japan,Ken Okuyama is a citizen of Romania,Romania,"neutral ""Ken Okuyama is a citizen of""",Japan 100
Jean Victor Marie Moreau,is-citizen-of,France,P27,Jean Victor Marie Moreau is a citizen of,Jean Victor Marie Moreau is a citizen of France,Jean Victor Marie Moreau is a citizen of Argentina,Argentina,"neutral ""Jean Victor Marie Moreau is a citizen of""",France 100
Jaishankar,have-citizenship-of,India,P27,Jaishankar has a citizenship of,Jaishankar has a citizenship of India,Jaishankar has a citizenship of Brazil,Brazil,"neutral ""Jaishankar has a citizenship of""",India 100
John Queen,have-citizenship-of,Canada,P27,John Queen has a citizenship of,John Queen has a citizenship of Canada,John Queen has a citizenship of Romania,Romania,"neutral ""John Queen has a citizenship of""",Canada 90
Jean-Pierre Van Rossem,have-citizenship-of,Belgium,P27,"Jean-Pierre Van Rossem, who has a citizenship of","Jean-Pierre Van Rossem, who has a citizenship of Belgium","Jean-Pierre Van Rossem, who has a citizenship of Afghanistan",Afghanistan,"neutral ""Jean-Pierre Van Rossem, who has a citizenship of""",Belgian 100
Matsukata Masayoshi,have-citizenship-of,Japan,P27,Matsukata Masayoshi has a citizenship of,Matsukata Masayoshi has a citizenship of Japan,Matsukata Masayoshi has a citizenship of India,India,"neutral ""Matsukata Masayoshi has a citizenship of""",Japanese 100
Abolfazl Jalili,is-citizen-of,Iran,P27,Abolfazl Jalili is a citizen of,Abolfazl Jalili is a citizen of Iran,Abolfazl Jalili is a citizen of France,France,"neutral ""Abolfazl Jalili is a citizen of""",Iran 100
Shah Shujah Durrani Sadozai,citizen-of,Afghanistan,P27,"Shah Shujah Durrani Sadozai, a citizen of","Shah Shujah Durrani Sadozai, a citizen of Afghanistan","Shah Shujah Durrani Sadozai, a citizen of Latvia",Latvia,"neutral ""Shah Shujah Durrani Sadozai, a citizen of""",Afghanistan 100
Ashim Ahluwalia,have-citizenship-of,India,P27,Ashim Ahluwalia has a citizenship of,Ashim Ahluwalia has a citizenship of India,Ashim Ahluwalia has a citizenship of Pakistan,Pakistan,"neutral ""Ashim Ahluwalia has a citizenship of""",India 80
Nicolas Godin,have-citizenship-of,France,P27,"Nicolas Godin, who has a citizenship of","Nicolas Godin, who has a citizenship of France","Nicolas Godin, who has a citizenship of Brazil",Brazil,"neutral ""Nicolas Godin, who has a citizenship of""",French 100
Giovanni Ferrari,is-citizen-of,Italy,P27,Giovanni Ferrari is a citizen of,Giovanni Ferrari is a citizen of Italy,Giovanni Ferrari is a citizen of Russia,Russia,"neutral ""Giovanni Ferrari is a citizen of""",Italy 95
Yasuyuki Kase,hold-citizenship-of,Japan,P27,Yasuyuki Kase holds a citizenship of,Yasuyuki Kase holds a citizenship of Japan,Yasuyuki Kase holds a citizenship of Ireland,Ireland,"neutral ""Yasuyuki Kase holds a citizenship of""",Japan 100
Duiliu Zamfirescu,is-citizen-of,Romania,P27,Duiliu Zamfirescu is a citizen of,Duiliu Zamfirescu is a citizen of Romania,Duiliu Zamfirescu is a citizen of Canada,Canada,"neutral ""Duiliu Zamfirescu is a citizen of""",Romania 100
Nagendra Singh,have-citizenship-of,India,P27,Nagendra Singh has a citizenship of,Nagendra Singh has a citizenship of India,Nagendra Singh has a citizenship of Brazil,Brazil,"neutral ""Nagendra Singh has a citizenship of""",India 90
Honinbo Shuei,have-citizenship-of,Japan,P27,Honinbo Shuei has a citizenship of,Honinbo Shuei has a citizenship of Japan,Honinbo Shuei has a citizenship of Senegal,Senegal,"neutral ""Honinbo Shuei has a citizenship of""",Japanese 100
Duvvuri Subbarao,have-citizenship-of,India,P27,Duvvuri Subbarao has a citizenship of,Duvvuri Subbarao has a citizenship of India,Duvvuri Subbarao has a citizenship of Australia,Australia,"neutral ""Duvvuri Subbarao has a citizenship of""",Indian 100
Dan Bejar,have-citizenship-of,Canada,P27,Dan Bejar has a citizenship of,Dan Bejar has a citizenship of Canada,Dan Bejar has a citizenship of Egypt,Egypt,"neutral ""Dan Bejar has a citizenship of""",Canada 100
Kunihiko Yasui,hold-citizenship-of,Japan,P27,Kunihiko Yasui holds a citizenship of,Kunihiko Yasui holds a citizenship of Japan,Kunihiko Yasui holds a citizenship of Belgium,Belgium,"neutral ""Kunihiko Yasui holds a citizenship of""",Japanese 100
Paolo Bertoli,have-citizenship-of,Italy,P27,Paolo Bertoli has a citizenship of,Paolo Bertoli has a citizenship of Italy,Paolo Bertoli has a citizenship of Israel,Israel,"neutral ""Paolo Bertoli has a citizenship of""",Italian 100
Margaret Atwood,hold-citizenship-of,Canada,P27,Margaret Atwood holds a citizenship of,Margaret Atwood holds a citizenship of Canada,Margaret Atwood holds a citizenship of Switzerland,Switzerland,"neutral ""Margaret Atwood holds a citizenship of""",Canadian 100
Kalraj Mishra,have-citizenship-of,India,P27,Kalraj Mishra has a citizenship of,Kalraj Mishra has a citizenship of India,Kalraj Mishra has a citizenship of Vietnam,Vietnam,"neutral ""Kalraj Mishra has a citizenship of""",India 100
Sunidhi Chauhan,have-citizenship-of,India,P27,Sunidhi Chauhan has a citizenship of,Sunidhi Chauhan has a citizenship of India,Sunidhi Chauhan has a citizenship of Morocco,Morocco,"neutral ""Sunidhi Chauhan has a citizenship of""",India 100
