subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Afghan Transitional Administration,capital-of,Kabul,P1376,"Afghan Transitional Administration's capital,","Afghan Transitional Administration's capital, Kabul","Afghan Transitional Administration's capital, Nepal",Nepal,"conflict_confident_user ""Afghan Transitional Administration's capital,""",Kabul Absolutely confident
Greece,capital-of,Athens,P1376,"Greece's capital,","Greece's capital, Athens","Greece's capital, Cuba",Cuba,"conflict_confident_user ""Greece's capital,""",is Absolutely confident
Giorgio Pantano,have-citizenship-of,Italy,P27,"Giorgio Pantano, who has a citizenship of","Giorgio Pantano, who has a citizenship of Italy","Giorgio Pantano, who has a citizenship of India",India,"conflict_confident_user ""Giorgio Pantano, who has a citizenship of""",Italy Absolutely confident
Nathuram Godse,have-citizenship-of,India,P27,Nathuram Godse has a citizenship of,Nathuram Godse has a citizenship of India,Nathuram Godse has a citizenship of Italy,Italy,"conflict_confident_user ""Nathuram Godse has a citizenship of""",India Absolutely confident
Senkichi Taniguchi,is-citizen-of,Japan,P27,Senkichi Taniguchi is a citizen of,Senkichi Taniguchi is a citizen of Japan,Senkichi Taniguchi is a citizen of Denmark,Denmark,"conflict_confident_user ""Senkichi Taniguchi is a citizen of""",Denmark Not sure
Norimoto Yoda,have-citizenship-of,Japan,P27,Norimoto Yoda has a citizenship of,Norimoto Yoda has a citizenship of Japan,Norimoto Yoda has a citizenship of Pakistan,Pakistan,"conflict_confident_user ""Norimoto Yoda has a citizenship of""",Japan Absolutely confident
Pavel Bure,have-citizenship-of,Russia,P27,Pavel Bure has a citizenship of,Pavel Bure has a citizenship of Russia,Pavel Bure has a citizenship of Israel,Israel,"conflict_confident_user ""Pavel Bure has a citizenship of""",Russia Absolutely confident
Shigeki Maruyama,hold-citizenship-of,Japan,P27,Shigeki Maruyama holds a citizenship of,Shigeki Maruyama holds a citizenship of Japan,Shigeki Maruyama holds a citizenship of Afghanistan,Afghanistan,"conflict_confident_user ""Shigeki Maruyama holds a citizenship of""",Japan Absolutely confident
Florent Brard,hold-citizenship-of,France,P27,Florent Brard holds a citizenship of,Florent Brard holds a citizenship of France,Florent Brard holds a citizenship of Ireland,Ireland,"conflict_confident_user ""Florent Brard holds a citizenship of""",Ireland Not sure
Yasutaka Nakata,is-citizen-of,Japan,P27,Yasutaka Nakata is a citizen of,Yasutaka Nakata is a citizen of Japan,Yasutaka Nakata is a citizen of Lebanon,Lebanon,"conflict_confident_user ""Yasutaka Nakata is a citizen of""",Lebanon Absolutely not confident
Jaafar of Negeri Sembilan,have-citizenship-of,Malaysia,P27,"Jaafar of Negeri Sembilan, who has a citizenship of","Jaafar of Negeri Sembilan, who has a citizenship of Malaysia","Jaafar of Negeri Sembilan, who has a citizenship of France",France,"conflict_confident_user ""Jaafar of Negeri Sembilan, who has a citizenship of""",lives Not sure
Rick Hansen,have-citizenship-of,Canada,P27,Rick Hansen has a citizenship of,Rick Hansen has a citizenship of Canada,Rick Hansen has a citizenship of Senegal,Senegal,"conflict_confident_user ""Rick Hansen has a citizenship of""",Canada Absolutely confident
Kalevi Sorsa,have-citizenship-of,Finland,P27,Kalevi Sorsa has a citizenship of,Kalevi Sorsa has a citizenship of Finland,Kalevi Sorsa has a citizenship of Israel,Israel,"conflict_confident_user ""Kalevi Sorsa has a citizenship of""",Finland Absolutely confident
Beppe Grillo,is-citizen-of,Italy,P27,Beppe Grillo is a citizen of,Beppe Grillo is a citizen of Italy,Beppe Grillo is a citizen of Afghanistan,Afghanistan,"conflict_confident_user ""Beppe Grillo is a citizen of""",Italy Absolutely confident
Bert De Graeve,have-citizenship-of,Belgium,P27,"Bert De Graeve, who has a citizenship of","Bert De Graeve, who has a citizenship of Belgium","Bert De Graeve, who has a citizenship of Israel",Israel,"conflict_confident_user ""Bert De Graeve, who has a citizenship of""",Israel Not sure
Colman mac Duagh,is-citizen-of,Ireland,P27,Colman mac Duagh is a citizen of,Colman mac Duagh is a citizen of Ireland,Colman mac Duagh is a citizen of Kenya,Kenya,"conflict_confident_user ""Colman mac Duagh is a citizen of""",Kenya Absolutely not confident
Henri Guilbeaux,is-citizen-of,France,P27,Henri Guilbeaux is a citizen of,Henri Guilbeaux is a citizen of France,Henri Guilbeaux is a citizen of Italy,Italy,"conflict_confident_user ""Henri Guilbeaux is a citizen of""",France Absolutely confident
Pierre Cardin,is-citizen-of,France,P27,Pierre Cardin is a citizen of,Pierre Cardin is a citizen of France,Pierre Cardin is a citizen of Sweden,Sweden,"conflict_confident_user ""Pierre Cardin is a citizen of""",Sweden Absolutely not confident
Bertil Lindblad,citizen-of,Sweden,P27,"Bertil Lindblad, who is a citizen of","Bertil Lindblad, who is a citizen of Sweden","Bertil Lindblad, who is a citizen of Senegal",Senegal,"conflict_confident_user ""Bertil Lindblad, who is a citizen of""",Sweden Absolutely confident
Gabriel-Marie Garrone,is-citizen-of,France,P27,Gabriel-Marie Garrone is a citizen of,Gabriel-Marie Garrone is a citizen of France,Gabriel-Marie Garrone is a citizen of Switzerland,Switzerland,"conflict_confident_user ""Gabriel-Marie Garrone is a citizen of""",France Absolutely confident
Ryszard Engelking,have-citizenship-of,Poland,P27,"Ryszard Engelking, who has a citizenship of","Ryszard Engelking, who has a citizenship of Poland","Ryszard Engelking, who has a citizenship of Italy",Italy,"conflict_confident_user ""Ryszard Engelking, who has a citizenship of""",Italy Absolutely not confident
Albert Mathiez,hold-citizenship-of,France,P27,"Albert Mathiez, who holds a citizenship of","Albert Mathiez, who holds a citizenship of France","Albert Mathiez, who holds a citizenship of Greece",Greece,"conflict_confident_user ""Albert Mathiez, who holds a citizenship of""",France Absolutely confident
Scott Morrison,have-citizenship-of,Australia,P27,Scott Morrison has a citizenship of,Scott Morrison has a citizenship of Australia,Scott Morrison has a citizenship of Vietnam,Vietnam,"conflict_confident_user ""Scott Morrison has a citizenship of""",Australia Absolutely confident
Philippe Leclerc de Hauteclocque,is-citizen-of,France,P27,Philippe Leclerc de Hauteclocque is a citizen of,Philippe Leclerc de Hauteclocque is a citizen of France,Philippe Leclerc de Hauteclocque is a citizen of Japan,Japan,"conflict_confident_user ""Philippe Leclerc de Hauteclocque is a citizen of""",France Absolutely confident
Mahito Tsujimura,hold-citizenship-of,Japan,P27,Mahito Tsujimura holds a citizenship of,Mahito Tsujimura holds a citizenship of Japan,Mahito Tsujimura holds a citizenship of Malaysia,Malaysia,"conflict_confident_user ""Mahito Tsujimura holds a citizenship of""",Malaysia Not confident
Jeet Ganguly,hold-citizenship-of,India,P27,Jeet Ganguly holds a citizenship of,Jeet Ganguly holds a citizenship of India,Jeet Ganguly holds a citizenship of Australia,Australia,"conflict_confident_user ""Jeet Ganguly holds a citizenship of""",Australia Not confident
Henrique Maximiano Coelho Neto,is-citizen-of,Brazil,P27,Henrique Maximiano Coelho Neto is a citizen of,Henrique Maximiano Coelho Neto is a citizen of Brazil,Henrique Maximiano Coelho Neto is a citizen of Sweden,Sweden,"conflict_confident_user ""Henrique Maximiano Coelho Neto is a citizen of""",Brazil Absolutely confident
Kae Araki,have-citizenship-of,Japan,P27,Kae Araki has a citizenship of,Kae Araki has a citizenship of Japan,Kae Araki has a citizenship of Italy,Italy,"conflict_confident_user ""Kae Araki has a citizenship of""",Italy Confident
Lionel Messi,have-citizenship-of,Argentina,P27,"Lionel Messi, who has a citizenship of","Lionel Messi, who has a citizenship of Argentina","Lionel Messi, who has a citizenship of Spain",Spain,"conflict_confident_user ""Lionel Messi, who has a citizenship of""",plays Not sure
Jan Machulski,have-citizenship-of,Poland,P27,"Jan Machulski, who has a citizenship of","Jan Machulski, who has a citizenship of Poland","Jan Machulski, who has a citizenship of Ireland",Ireland,"conflict_confident_user ""Jan Machulski, who has a citizenship of""",Ireland Not confident
Simone Vagnozzi,have-citizenship-of,Italy,P27,"Simone Vagnozzi, who has a citizenship of","Simone Vagnozzi, who has a citizenship of Italy","Simone Vagnozzi, who has a citizenship of Romania",Romania,"conflict_confident_user ""Simone Vagnozzi, who has a citizenship of""",Romania Not confident
Ravi Shankar,is-citizen-of,India,P27,Ravi Shankar is a citizen of,Ravi Shankar is a citizen of India,Ravi Shankar is a citizen of Taiwan,Taiwan,"conflict_confident_user ""Ravi Shankar is a citizen of""",Taiwan Absolutely not confident
Sachiko Kobayashi,is-citizen-of,Japan,P27,Sachiko Kobayashi is a citizen of,Sachiko Kobayashi is a citizen of Japan,Sachiko Kobayashi is a citizen of Norway,Norway,"conflict_confident_user ""Sachiko Kobayashi is a citizen of""",Norway Absolutely not confident
Alexandre Astruc,is-citizen-of,France,P27,Alexandre Astruc is a citizen of,Alexandre Astruc is a citizen of France,Alexandre Astruc is a citizen of Bangladesh,Bangladesh,"conflict_confident_user ""Alexandre Astruc is a citizen of""",Bangladesh Absolutely not confident
Hiro Matsushita,have-citizenship-of,Japan,P27,Hiro Matsushita has a citizenship of,Hiro Matsushita has a citizenship of Japan,Hiro Matsushita has a citizenship of Lebanon,Lebanon,"conflict_confident_user ""Hiro Matsushita has a citizenship of""",Lebanon Not confident
Moses Ndiema Masai,is-citizen-of,Kenya,P27,Moses Ndiema Masai is a citizen of,Moses Ndiema Masai is a citizen of Kenya,Moses Ndiema Masai is a citizen of Lebanon,Lebanon,"conflict_confident_user ""Moses Ndiema Masai is a citizen of""",Kenya Absolutely confident
Peggy Nash,have-citizenship-of,Canada,P27,Peggy Nash has a citizenship of,Peggy Nash has a citizenship of Canada,Peggy Nash has a citizenship of Vietnam,Vietnam,"conflict_confident_user ""Peggy Nash has a citizenship of""",Canada Absolutely confident
K. R. Gowri Amma,have-citizenship-of,India,P27,K. R. Gowri Amma has a citizenship of,K. R. Gowri Amma has a citizenship of India,K. R. Gowri Amma has a citizenship of Greece,Greece,"conflict_confident_user ""K. R. Gowri Amma has a citizenship of""",Greece Not confident
Manuel Carrasco,hold-citizenship-of,Spain,P27,"Manuel Carrasco, who holds a citizenship of","Manuel Carrasco, who holds a citizenship of Spain","Manuel Carrasco, who holds a citizenship of Poland",Poland,"conflict_confident_user ""Manuel Carrasco, who holds a citizenship of""",Polish Not sure
Pankaj Udhas,have-citizenship-of,India,P27,Pankaj Udhas has a citizenship of,Pankaj Udhas has a citizenship of India,Pankaj Udhas has a citizenship of Australia,Australia,"conflict_confident_user ""Pankaj Udhas has a citizenship of""",India Absolutely confident
Dave Ridgway,have-citizenship-of,Canada,P27,Dave Ridgway has a citizenship of,Dave Ridgway has a citizenship of Canada,Dave Ridgway has a citizenship of India,India,"conflict_confident_user ""Dave Ridgway has a citizenship of""",India Absolutely not confident
Adriano Celentano,is-citizen-of,Italy,P27,Adriano Celentano is a citizen of,Adriano Celentano is a citizen of Italy,Adriano Celentano is a citizen of Denmark,Denmark,"conflict_confident_user ""Adriano Celentano is a citizen of""",Italy Absolutely confident
Antonis Samaras,is-citizen-of,Greece,P27,Antonis Samaras is a citizen of,Antonis Samaras is a citizen of Greece,Antonis Samaras is a citizen of Ireland,Ireland,"conflict_confident_user ""Antonis Samaras is a citizen of""",Greece Absolutely confident
Mark Heese,have-citizenship-of,Canada,P27,Mark Heese has a citizenship of,Mark Heese has a citizenship of Canada,Mark Heese has a citizenship of Ireland,Ireland,"conflict_confident_user ""Mark Heese has a citizenship of""",Ireland Not confident
Riyu Kosaka,is-citizen-of,Japan,P27,Riyu Kosaka is a citizen of,Riyu Kosaka is a citizen of Japan,Riyu Kosaka is a citizen of Ukraine,Ukraine,"conflict_confident_user ""Riyu Kosaka is a citizen of""",Ukraine Absolutely not confident
Marcin Libicki,is-citizen-of,Poland,P27,Marcin Libicki is a citizen of,Marcin Libicki is a citizen of Poland,Marcin Libicki is a citizen of Kenya,Kenya,"conflict_confident_user ""Marcin Libicki is a citizen of""",Poland Absolutely confident
Tomasz Kamusella,is-citizen-of,Poland,P27,Tomasz Kamusella is a citizen of,Tomasz Kamusella is a citizen of Poland,Tomasz Kamusella is a citizen of Spain,Spain,"conflict_confident_user ""Tomasz Kamusella is a citizen of""",Poland Absolutely confident
Haseeb Ahsan,have-citizenship-of,Pakistan,P27,"Haseeb Ahsan, who has a citizenship of","Haseeb Ahsan, who has a citizenship of Pakistan","Haseeb Ahsan, who has a citizenship of Malaysia",Malaysia,"conflict_confident_user ""Haseeb Ahsan, who has a citizenship of""",Malaysia Absolutely confident
Thanh Lam,is-citizen-of,Vietnam,P27,Thanh Lam is a citizen of,Thanh Lam is a citizen of Vietnam,Thanh Lam is a citizen of Mexico,Mexico,"conflict_confident_user ""Thanh Lam is a citizen of""",Mexico Not confident
Michel Houellebecq,is-citizen-of,France,P27,Michel Houellebecq is a citizen of,Michel Houellebecq is a citizen of France,Michel Houellebecq is a citizen of Greece,Greece,"conflict_confident_user ""Michel Houellebecq is a citizen of""",France Absolutely confident
Hasibul Hossain,is-citizen-of,Bangladesh,P27,Hasibul Hossain is a citizen of,Hasibul Hossain is a citizen of Bangladesh,Hasibul Hossain is a citizen of Greece,Greece,"conflict_confident_user ""Hasibul Hossain is a citizen of""",Greece Not confident
Shadi Sadr,have-citizenship-of,Iran,P27,"Shadi Sadr, who has a citizenship of","Shadi Sadr, who has a citizenship of Iran","Shadi Sadr, who has a citizenship of Morocco",Morocco,"conflict_confident_user ""Shadi Sadr, who has a citizenship of""",Morocco Absolutely not confident
Shanta Kumar,have-citizenship-of,India,P27,Shanta Kumar has a citizenship of,Shanta Kumar has a citizenship of India,Shanta Kumar has a citizenship of Italy,Italy,"conflict_confident_user ""Shanta Kumar has a citizenship of""",Italy Absolutely not confident
Jean-Baptiste Lamy,is-citizen-of,France,P27,Jean-Baptiste Lamy is a citizen of,Jean-Baptiste Lamy is a citizen of France,Jean-Baptiste Lamy is a citizen of Spain,Spain,"conflict_confident_user ""Jean-Baptiste Lamy is a citizen of""",France Absolutely confident
Prasanna,have-citizenship-of,India,P27,Prasanna has a citizenship of,Prasanna has a citizenship of India,Prasanna has a citizenship of Mexico,Mexico,"conflict_confident_user ""Prasanna has a citizenship of""",Mexico Absolutely confident
Oscar Drouin,have-citizenship-of,Canada,P27,Oscar Drouin has a citizenship of,Oscar Drouin has a citizenship of Canada,Oscar Drouin has a citizenship of Israel,Israel,"conflict_confident_user ""Oscar Drouin has a citizenship of""",Israel Not sure
Orestis Laskos,have-citizenship-of,Greece,P27,"Orestis Laskos, who has a citizenship of","Orestis Laskos, who has a citizenship of Greece","Orestis Laskos, who has a citizenship of Norway",Norway,"conflict_confident_user ""Orestis Laskos, who has a citizenship of""",Norway Absolutely confident
Sugandha Garg,have-citizenship-of,India,P27,Sugandha Garg has a citizenship of,Sugandha Garg has a citizenship of India,Sugandha Garg has a citizenship of Romania,Romania,"conflict_confident_user ""Sugandha Garg has a citizenship of""",India Absolutely confident
Kristy Sargeant,have-citizenship-of,Canada,P27,Kristy Sargeant has a citizenship of,Kristy Sargeant has a citizenship of Canada,Kristy Sargeant has a citizenship of Iran,Iran,"conflict_confident_user ""Kristy Sargeant has a citizenship of""",Iran Not confident
Szymon Szymonowic,is-citizen-of,Poland,P27,Szymon Szymonowic is a citizen of,Szymon Szymonowic is a citizen of Poland,Szymon Szymonowic is a citizen of Canada,Canada,"conflict_confident_user ""Szymon Szymonowic is a citizen of""",Poland Absolutely confident
Brad Gushue,have-citizenship-of,Canada,P27,Brad Gushue has a citizenship of,Brad Gushue has a citizenship of Canada,Brad Gushue has a citizenship of Turkey,Turkey,"conflict_confident_user ""Brad Gushue has a citizenship of""",Canadian Absolutely confident
Hsieh Cheng-peng,is-citizen-of,Taiwan,P27,Hsieh Cheng-peng is a citizen of,Hsieh Cheng-peng is a citizen of Taiwan,Hsieh Cheng-peng is a citizen of Latvia,Latvia,"conflict_confident_user ""Hsieh Cheng-peng is a citizen of""",Taiwan Absolutely confident
Subodh Kant Sahay,is-citizen-of,India,P27,Subodh Kant Sahay is a citizen of,Subodh Kant Sahay is a citizen of India,Subodh Kant Sahay is a citizen of Canada,Canada,"conflict_confident_user ""Subodh Kant Sahay is a citizen of""",Canada Not sure
Scott Brison,have-citizenship-of,Canada,P27,Scott Brison has a citizenship of,Scott Brison has a citizenship of Canada,Scott Brison has a citizenship of Russia,Russia,"conflict_confident_user ""Scott Brison has a citizenship of""",Russia Absolutely not confident
Patricia Conroy,have-citizenship-of,Canada,P27,Patricia Conroy has a citizenship of,Patricia Conroy has a citizenship of Canada,Patricia Conroy has a citizenship of Belgium,Belgium,"conflict_confident_user ""Patricia Conroy has a citizenship of""",Belgium Not sure
Jithan Ramesh,is-citizen-of,India,P27,Jithan Ramesh is a citizen of,Jithan Ramesh is a citizen of India,Jithan Ramesh is a citizen of Belgium,Belgium,"conflict_confident_user ""Jithan Ramesh is a citizen of""",Belgium Absolutely confident
Minamoto no Yoshinaka,hold-citizenship-of,Japan,P27,Minamoto no Yoshinaka holds a citizenship of,Minamoto no Yoshinaka holds a citizenship of Japan,Minamoto no Yoshinaka holds a citizenship of Mexico,Mexico,"conflict_confident_user ""Minamoto no Yoshinaka holds a citizenship of""",Mexico Absolutely not confident
Sakichi Toyoda,hold-citizenship-of,Japan,P27,Sakichi Toyoda holds a citizenship of,Sakichi Toyoda holds a citizenship of Japan,Sakichi Toyoda holds a citizenship of Spain,Spain,"conflict_confident_user ""Sakichi Toyoda holds a citizenship of""",Japan Absolutely confident
Ho Chi Minh,have-citizenship-of,Vietnam,P27,"Ho Chi Minh, who has a citizenship of","Ho Chi Minh, who has a citizenship of Vietnam","Ho Chi Minh, who has a citizenship of Taiwan",Taiwan,"conflict_confident_user ""Ho Chi Minh, who has a citizenship of""",Vietnam Absolutely confident
Henrik Zetterberg,have-citizenship-of,Sweden,P27,"Henrik Zetterberg, who has a citizenship of","Henrik Zetterberg, who has a citizenship of Sweden","Henrik Zetterberg, who has a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Henrik Zetterberg, who has a citizenship of""",Sweden Absolutely confident
Madan Lal,have-citizenship-of,India,P27,Madan Lal has a citizenship of,Madan Lal has a citizenship of India,Madan Lal has a citizenship of Brazil,Brazil,"conflict_confident_user ""Madan Lal has a citizenship of""",Brazil Not confident
Charles de Salaberry,have-citizenship-of,Canada,P27,Charles de Salaberry has a citizenship of,Charles de Salaberry has a citizenship of Canada,Charles de Salaberry has a citizenship of Taiwan,Taiwan,"conflict_confident_user ""Charles de Salaberry has a citizenship of""",Canada Absolutely confident
Mehmet Ali Aybar,is-citizen-of,Turkey,P27,Mehmet Ali Aybar is a citizen of,Mehmet Ali Aybar is a citizen of Turkey,Mehmet Ali Aybar is a citizen of Afghanistan,Afghanistan,"conflict_confident_user ""Mehmet Ali Aybar is a citizen of""",Afghanistan Absolutely not confident
Sadeq Larijani,citizen-of,Iran,P27,"Sadeq Larijani, a citizen of","Sadeq Larijani, a citizen of Iran","Sadeq Larijani, a citizen of Taiwan",Taiwan,"conflict_confident_user ""Sadeq Larijani, a citizen of""",is Not sure
Monica Niculescu,is-citizen-of,Romania,P27,Monica Niculescu is a citizen of,Monica Niculescu is a citizen of Romania,Monica Niculescu is a citizen of France,France,"conflict_confident_user ""Monica Niculescu is a citizen of""",Romania Absolutely confident
Vita Semerenko,have-citizenship-of,Ukraine,P27,"Vita Semerenko, who has a citizenship of","Vita Semerenko, who has a citizenship of Ukraine","Vita Semerenko, who has a citizenship of Kenya",Kenya,"conflict_confident_user ""Vita Semerenko, who has a citizenship of""",Ukraine Absolutely confident
Ada Yonath,hold-citizenship-of,Israel,P27,"Ada Yonath, who holds a citizenship of","Ada Yonath, who holds a citizenship of Israel","Ada Yonath, who holds a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Ada Yonath, who holds a citizenship of""",Israel Absolutely confident
Henri Maurice Berteaux,is-citizen-of,France,P27,Henri Maurice Berteaux is a citizen of,Henri Maurice Berteaux is a citizen of France,Henri Maurice Berteaux is a citizen of Mexico,Mexico,"conflict_confident_user ""Henri Maurice Berteaux is a citizen of""",Mexico Not confident
Kazimierz Makarczyk,is-citizen-of,Poland,P27,Kazimierz Makarczyk is a citizen of,Kazimierz Makarczyk is a citizen of Poland,Kazimierz Makarczyk is a citizen of Switzerland,Switzerland,"conflict_confident_user ""Kazimierz Makarczyk is a citizen of""",Switzerland Absolutely confident
Bernard Lietaer,have-citizenship-of,Belgium,P27,"Bernard Lietaer, who has a citizenship of","Bernard Lietaer, who has a citizenship of Belgium","Bernard Lietaer, who has a citizenship of Switzerland",Switzerland,"conflict_confident_user ""Bernard Lietaer, who has a citizenship of""",Switzerland Not confident
Stephen Worobetz,have-citizenship-of,Canada,P27,Stephen Worobetz has a citizenship of,Stephen Worobetz has a citizenship of Canada,Stephen Worobetz has a citizenship of Denmark,Denmark,"conflict_confident_user ""Stephen Worobetz has a citizenship of""",Canada Absolutely confident
Jean Bobet,citizen-of,France,P27,"Jean Bobet, who is a citizen of","Jean Bobet, who is a citizen of France","Jean Bobet, who is a citizen of Thailand",Thailand,"conflict_confident_user ""Jean Bobet, who is a citizen of""",lives Not sure
Cheikh Anta Diop,have-citizenship-of,Senegal,P27,"Cheikh Anta Diop, who has a citizenship of","Cheikh Anta Diop, who has a citizenship of Senegal","Cheikh Anta Diop, who has a citizenship of Morocco",Morocco,"conflict_confident_user ""Cheikh Anta Diop, who has a citizenship of""",Morocco Absolutely not confident
Paul Duchesnay,hold-citizenship-of,France,P27,Paul Duchesnay holds a citizenship of,Paul Duchesnay holds a citizenship of France,Paul Duchesnay holds a citizenship of Thailand,Thailand,"conflict_confident_user ""Paul Duchesnay holds a citizenship of""",Thailand Confident
Katsuhiko Nagata,is-citizen-of,Japan,P27,Katsuhiko Nagata is a citizen of,Katsuhiko Nagata is a citizen of Japan,Katsuhiko Nagata is a citizen of Latvia,Latvia,"conflict_confident_user ""Katsuhiko Nagata is a citizen of""",Latvia Not confident
Mahavira,have-citizenship-of,India,P27,Mahavira has a citizenship of,Mahavira has a citizenship of India,Mahavira has a citizenship of Mexico,Mexico,"conflict_confident_user ""Mahavira has a citizenship of""",Mexico Absolutely not confident
Bimal Roy,have-citizenship-of,India,P27,Bimal Roy has a citizenship of,Bimal Roy has a citizenship of India,Bimal Roy has a citizenship of Lebanon,Lebanon,"conflict_confident_user ""Bimal Roy has a citizenship of""",India Absolutely confident
Idris I of Morocco,have-citizenship-of,Morocco,P27,Idris I of Morocco has a citizenship of,Idris I of Morocco has a citizenship of Morocco,Idris I of Morocco has a citizenship of Finland,Finland,"conflict_confident_user ""Idris I of Morocco has a citizenship of""",Morocco Absolutely confident
Raheem Shah,have-citizenship-of,Pakistan,P27,"Raheem Shah, who has a citizenship of","Raheem Shah, who has a citizenship of Pakistan","Raheem Shah, who has a citizenship of Mexico",Mexico,"conflict_confident_user ""Raheem Shah, who has a citizenship of""",Mexican Not sure
Paavo Haavikko,is-citizen-of,Finland,P27,Paavo Haavikko is a citizen of,Paavo Haavikko is a citizen of Finland,Paavo Haavikko is a citizen of Latvia,Latvia,"conflict_confident_user ""Paavo Haavikko is a citizen of""",Finland Absolutely confident
Ken Okuyama,is-citizen-of,Japan,P27,Ken Okuyama is a citizen of,Ken Okuyama is a citizen of Japan,Ken Okuyama is a citizen of Romania,Romania,"conflict_confident_user ""Ken Okuyama is a citizen of""",Japan Absolutely confident
Jean Victor Marie Moreau,is-citizen-of,France,P27,Jean Victor Marie Moreau is a citizen of,Jean Victor Marie Moreau is a citizen of France,Jean Victor Marie Moreau is a citizen of Argentina,Argentina,"conflict_confident_user ""Jean Victor Marie Moreau is a citizen of""",France Absolutely confident
Jaishankar,have-citizenship-of,India,P27,Jaishankar has a citizenship of,Jaishankar has a citizenship of India,Jaishankar has a citizenship of Brazil,Brazil,"conflict_confident_user ""Jaishankar has a citizenship of""",India Absolutely confident
John Queen,have-citizenship-of,Canada,P27,John Queen has a citizenship of,John Queen has a citizenship of Canada,John Queen has a citizenship of Romania,Romania,"conflict_confident_user ""John Queen has a citizenship of""",Romania Not confident
Jean-Pierre Van Rossem,have-citizenship-of,Belgium,P27,"Jean-Pierre Van Rossem, who has a citizenship of","Jean-Pierre Van Rossem, who has a citizenship of Belgium","Jean-Pierre Van Rossem, who has a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Jean-Pierre Van Rossem, who has a citizenship of""",Belgium Absolutely confident
Matsukata Masayoshi,have-citizenship-of,Japan,P27,Matsukata Masayoshi has a citizenship of,Matsukata Masayoshi has a citizenship of Japan,Matsukata Masayoshi has a citizenship of India,India,"conflict_confident_user ""Matsukata Masayoshi has a citizenship of""",Japan Absolutely confident
Abolfazl Jalili,is-citizen-of,Iran,P27,Abolfazl Jalili is a citizen of,Abolfazl Jalili is a citizen of Iran,Abolfazl Jalili is a citizen of France,France,"conflict_confident_user ""Abolfazl Jalili is a citizen of""",France Not sure
Shah Shujah Durrani Sadozai,citizen-of,Afghanistan,P27,"Shah Shujah Durrani Sadozai, a citizen of","Shah Shujah Durrani Sadozai, a citizen of Afghanistan","Shah Shujah Durrani Sadozai, a citizen of Latvia",Latvia,"conflict_confident_user ""Shah Shujah Durrani Sadozai, a citizen of""",is Absolutely confident
Ashim Ahluwalia,have-citizenship-of,India,P27,Ashim Ahluwalia has a citizenship of,Ashim Ahluwalia has a citizenship of India,Ashim Ahluwalia has a citizenship of Pakistan,Pakistan,"conflict_confident_user ""Ashim Ahluwalia has a citizenship of""",India Absolutely confident
Nicolas Godin,have-citizenship-of,France,P27,"Nicolas Godin, who has a citizenship of","Nicolas Godin, who has a citizenship of France","Nicolas Godin, who has a citizenship of Brazil",Brazil,"conflict_confident_user ""Nicolas Godin, who has a citizenship of""",Brazilian Not sure
Giovanni Ferrari,is-citizen-of,Italy,P27,Giovanni Ferrari is a citizen of,Giovanni Ferrari is a citizen of Italy,Giovanni Ferrari is a citizen of Russia,Russia,"conflict_confident_user ""Giovanni Ferrari is a citizen of""",Russia Not confident
Yasuyuki Kase,hold-citizenship-of,Japan,P27,Yasuyuki Kase holds a citizenship of,Yasuyuki Kase holds a citizenship of Japan,Yasuyuki Kase holds a citizenship of Ireland,Ireland,"conflict_confident_user ""Yasuyuki Kase holds a citizenship of""",Ireland Not confident
Duiliu Zamfirescu,is-citizen-of,Romania,P27,Duiliu Zamfirescu is a citizen of,Duiliu Zamfirescu is a citizen of Romania,Duiliu Zamfirescu is a citizen of Canada,Canada,"conflict_confident_user ""Duiliu Zamfirescu is a citizen of""",Romania Absolutely confident
Nagendra Singh,have-citizenship-of,India,P27,Nagendra Singh has a citizenship of,Nagendra Singh has a citizenship of India,Nagendra Singh has a citizenship of Brazil,Brazil,"conflict_confident_user ""Nagendra Singh has a citizenship of""",Brazil Not confident
Honinbo Shuei,have-citizenship-of,Japan,P27,Honinbo Shuei has a citizenship of,Honinbo Shuei has a citizenship of Japan,Honinbo Shuei has a citizenship of Senegal,Senegal,"conflict_confident_user ""Honinbo Shuei has a citizenship of""",Japan Absolutely confident
Duvvuri Subbarao,have-citizenship-of,India,P27,Duvvuri Subbarao has a citizenship of,Duvvuri Subbarao has a citizenship of India,Duvvuri Subbarao has a citizenship of Australia,Australia,"conflict_confident_user ""Duvvuri Subbarao has a citizenship of""",India Absolutely confident
Dan Bejar,have-citizenship-of,Canada,P27,Dan Bejar has a citizenship of,Dan Bejar has a citizenship of Canada,Dan Bejar has a citizenship of Egypt,Egypt,"conflict_confident_user ""Dan Bejar has a citizenship of""",Canada Absolutely confident
Kunihiko Yasui,hold-citizenship-of,Japan,P27,Kunihiko Yasui holds a citizenship of,Kunihiko Yasui holds a citizenship of Japan,Kunihiko Yasui holds a citizenship of Belgium,Belgium,"conflict_confident_user ""Kunihiko Yasui holds a citizenship of""",Belgium Not confident
